web-scraper-order,web-scraper-start-url,page,annonce-link,annonce-link-href,title,subtitle,price,date,body-type,kilometers,fuel-type,transmission,power,drivetrain,consumption,expertise,expertise-date,accident,warranty,warranty-details,location,listing-id,description-text,created-date
"1697038247-46","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2007-occasion-10842065","AUDI A3 Sportback 2.0 Turbo FSI Ambition S-tronic","","CHF 2'990.–","12.2007","Limousine","310'321 km","Essence","Boîte manuelle automatisée","200 PS (147 kW)","Traction avant","7.9 l/100 km","Oui","13.01.2022","Non","Non","","INDUSTRIE STRASSE 6, 8604 VOLKETSWIL","Listing ID: 10842065","","2023-09-09"
"1697038254-47","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2008-occasion-9414131","AUDI A3 Sportback 1.8 Turbo FSI Ambiente","","CHF 2'999.–","04.2008","Limousine","224'030 km","Essence","Boîte manuelle","160 PS (118 kW)","Traction avant","7.2 l/100 km","Non","06.10.2021","Non","Non","","nordstr.1, 7310 Bad Ragaz","Listing ID: 9414131","Viele Autos. Freundlich und Hilfsbereit Danke","2022-11-14"
"1697038261-48","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2002-occasion-10768980","AUDI A3 1.8 T Ambiente","","CHF 2'999.–","02.2002","Limousine","181'000 km","Essence","Automatique","150 PS (110 kW)","Traction avant","9.1 l/100 km","Oui","03.08.2023","Non","Non","","Chemin Grenet 4a, 1214 Vernier","Listing ID: 10768980","Expertise du jour 
Service suivi 
Courroie changé","2023-08-14"
"1697038268-49","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2008-occasion-10909116","AUDI A3 Sportback 1.8 TFSI Ambiente S-tronic","Problème automatique Chemin du Bosquet 261030 Bussigny 0788272818","CHF 3'000.–","11.2008","Limousine","193'000 km","Essence","Boîte manuelle automatisée","160 PS (118 kW)","Traction avant","6.7 l/100 km","Non","13.10.2021","Non","Non","","Rue de la Venoge 1, 1123 Aclens","Listing ID: 10909116","","2023-10-03"
"1697038275-50","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2005-occasion-10703342","AUDI A3 Sportback 2.0 FSI Attraction","","CHF 3'200.–","11.2005","Limousine","205'000 km","Essence","Boîte manuelle","150 PS (110 kW)","Traction avant","7.6 l/100 km","Oui","16.12.2021","Non","Non","","Münigen 1, 6208 Oberkirch","Listing ID: 10703342","","2023-07-16"
"1697038282-51","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2006-occasion-10915398","AUDI A3 Sportback 2.0 Turbo FSI Ambiente quattro","Schönes Fahrzeug mit Klimaanlage, Euro B04, Mfk.07.2022.","CHF 3'200.–","12.2006","Limousine","200'000 km","Essence","Boîte manuelle","200 PS (147 kW)","4 roues motrices","9 l/100 km","Non","05.07.2022","Non","Non","","Grindel 33, 6017 Ruswil","Listing ID: 10915398","Mechanisch ist es gut, Optisch ist es schön, Serviceheft ist vorhanden.","2023-10-04"
"1697038291-52","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2003-occasion-10925607","AUDI A3 2.0 FSI Ambiente","","CHF 3'250.–","09.2003","Limousine","191'528 km","Essence","Boîte manuelle","150 PS (110 kW)","Traction avant","7.4 l/100 km","Oui","27.09.2023","Non","Non","","Oekingenstrasse 6, 4566 Kriegstetten","Listing ID: 10925607","-Frisch ab MFK(27.09.2023) 
-Km:191xxx 
-4-Fach Bereift 
-Schaltgetriebe 
-Service mit ALLEN Filtern gemacht 
-Bremsen hinten + vorne kompl. NEU 
-Stossdämpfer hinten kompl. NEU 
-Stabilisatorstangen hinten NEU","2023-10-08"
"1697038298-53","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2001-occasion-10834862","AUDI A3 1.8 Ambiente","","CHF 3'300.–","10.2001","Limousine","189'000 km","Essence","Automatique","125 PS (92 kW)","Traction avant","7.9 l/100 km","Oui","21.09.2023","Non","Non","","Schlossstrasse 61, 8207 Schaffhausen","Listing ID: 10834862","Das ist Manuel Getriebe keine automat 
CH Fahrzeug 
In guten Zustand 
Super Winter Auto 
Frisch mfk und Service ab Übergabe 

IHR PS HORSES TEAM","2023-09-06"
"1697038305-54","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2009-occasion-10927309","AUDI A3 Sportback 1.8 TFSI Ambiente","Problème moteur Chemin du Bosquet 261030 Bussigny 0788272818","CHF 3'300.–","03.2009","Limousine","180'000 km","Essence","Boîte manuelle","160 PS (118 kW)","Traction avant","6.7 l/100 km","Non","10.07.2020","Non","Non","","Rue de la Venoge 1, 1123 Aclens","Listing ID: 10927309","","2023-10-09"
"1697038312-55","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2010-occasion-10753415","AUDI A3 Sportback 1.8 TFSI Ambiente quattro","Auto Motor Getriebe tipptopp alle Service gemacht Lauft tipptopp?","CHF 3'400.–","05.2010","Limousine","209'123 km","Essence","Boîte manuelle","160 PS (118 kW)","4 roues motrices","7.5 l/100 km","Oui","25.08.2022","Oui","Non","","Industriestrasse 6, 8604 Volketswil","Listing ID: 10753415","","2023-08-08"
"1697038319-56","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-cabriolet-2009-occasion-10303597","AUDI A3 Cabriolet 1.8 TFSI Attraction","!!!!! MOTOR DEFEKT!!!! Steuerkette Gerissen. Für Export","CHF 3'444.–","01.2009","Cabriolet","218'800 km","Essence","Boîte manuelle","160 PS (118 kW)","Traction avant","7.3 l/100 km","Non","21.01.2021","Non","Non","","Westring 6, 5502 Hunzenschwil","Listing ID: 10303597","Fahrzeug ab Platz, ohne Garantie und Aufbereitung. Keine technische Prüfung (Werkstatttest) vorgenommen. FÜR EXPORT","2023-03-01"
"1697038326-57","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2006-occasion-10012812","AUDI A3 2.0 FSI Ambiente","","CHF 3'500.–","11.2006","Limousine","255'498 km","Essence","Boîte manuelle","150 PS (110 kW)","Traction avant","7.6 l/100 km","Oui","30.03.2022","Non","Non","","Gallierstrasse 4, 4313 Möhlin","Listing ID: 10012812","Guter Zustand..ab MFK","2022-11-15"
"1697038333-58","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2008-occasion-10813529","AUDI A3 Sportback 1.8 TFSI Ambiente S-tronic","","CHF 3'500.–","10.2008","Limousine","230'000 km","Essence","Boîte manuelle automatisée","160 PS (118 kW)","Traction avant","6.7 l/100 km","Non","12.11.2020","Non","Non","","Eggerswil 10, 6207 Notwil","Listing ID: 10813529","Motor startet nicht","2023-08-30"
"1697038340-59","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2007-occasion-10876229","AUDI A3 2.0 Turbo FSI Ambition S-tronic","Ab MFK. 8 fach bereift mit Alufelgen. S-Line.Zahrimen +Wasser pumpe neu ersetzt Schaltwippern","CHF 3'500.–","03.2007","Limousine","276'000 km","Essence","Boîte manuelle automatisée","200 PS (147 kW)","Traction avant","7.7 l/100 km","Oui","26.10.2022","Non","Non","","Seetalstrasse 41, 8280 Kreuzlingen","Listing ID: 10876229","Ab MFK. 8 fach bereift mit Alufelgen. S-Line.
Kratzer vorhanden.","2023-09-21"
"1697038347-60","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2010-occasion-10915605","AUDI A3 1.4 TFSI Ambition","Kupplung defekt. Motor Getriebe Ok. Euro 5","CHF 3'500.–","04.2010","Limousine","306'351 km","Essence","Boîte manuelle","125 PS (92 kW)","Traction avant","6 l/100 km","Non","12.11.2019","Non","Non","","Sennwalder str 34, 9465 Salez","Listing ID: 10915605","","2023-10-04"
"1697038354-61","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2009-occasion-10924472","AUDI A3 Sportback 1.8 TFSI Ambiente quattro","","CHF 3'500.–","07.2009","Limousine","155'000 km","Essence","Boîte manuelle","160 PS (118 kW)","4 roues motrices","7.5 l/100 km","Non","23.03.2021","Non","Non","","Britschenstrasse 37, 9493 Mauren","Listing ID: 10924472","Auto hat Ölprobleme","2023-10-07"
"1697038363-62","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2003-occasion-10704213","AUDI A3 1.9 TDI-PD Ambiente","ACB Ankauf v. Autos/Wohnmobilen/Eintausch ACB Nr. 137 CH-FZG. Sportsitze Alu-17"" Klimaaut.","CHF 3'697.–","02.2003","Limousine","277'310 km","Diesel","Boîte manuelle","100 PS (74 kW)","Traction avant","10.7 l/100 km","Non","01.12.2020","Non","Non","","Zollstrasse 33, 8240 Thayngen(SH)","Listing ID: 10704213","CH-FZG., lückenloses Serviceheft, zu verkaufen ohne Garantie, letzte MFK 12.2020

Sportsitze, Leder-Sportlenkrad, Alu 17', Klimaaut., usw.

ACB - wenn Qualität entscheidet:

- TOP Auswahl unfallfreier Fahrzeuge
- moderne Werkstatt, geschultes Team
- Zukauf oder Eintausch Ihres Fahrzeuges
- günstige Leasing- und Finanzierungskonditionen
- seit über 30 Jahren täglich für Sie da
- professionelle, faire und sichere Abwicklung

 Probefahrt?  Jetzt anrufen, wir freuen uns auf Sie!
Tel. 052 645'46'01

Hinweis: Die effektive Ausstattung kann von der publizierten Ausstattung abweichen.
Vorbehältlich Irrtümer und Zwischenverkauf.","2023-07-17"
"1697038370-63","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2007-occasion-10834041","AUDI A3 Sportback 2.0 Turbo FSI Ambiente","GÜLTIGER MFK, FAHRBAR","CHF 3'800.–","06.2007","Limousine","320'000 km","Essence","Boîte manuelle","200 PS (147 kW)","Traction avant","7.9 l/100 km","Oui","08.06.2022","Non","Non","","Brühlstrasse 45, 4107 Ettingen","Listing ID: 10834041","WIRD AB PLATZ VERKAUFT","2023-09-06"
"1697038377-64","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2010-occasion-10399745","AUDI A3 1.6 TDIe Attraction","","CHF 3'900.–","10.2010","Limousine","219'400 km","Diesel","Boîte manuelle","105 PS (77 kW)","Traction avant","3.8 l/100 km","Non","27.04.2020","Non","Non","","Gärtnereiweg 2, 4665 Oftringen","Listing ID: 10399745","LEIDER MEINE E,MAIL IST GESPERT, NUR PERR TELFFON KÖNNEN SIE MIR KONTAKTIEREN GRUSS .NASER 
MOTOR UNRUHIG","2023-03-31"
"1697038384-65","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2001-occasion-10676108","AUDI A3 1.8 Ambiente","Service en ordre Courroie Distribution et pompe A eau changée juillet 2023","CHF 3'900.–","05.2001","Limousine","109'500 km","Essence","Boîte manuelle","125 PS (92 kW)","Traction avant","8 l/100 km","Oui","26.07.2023","Non","Non","","Route de saint-Julien 10 Bis, 1227 Carouge","Listing ID: 10676108","Carnet de service à l'appui.","2023-07-06"
"1697038391-66","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2007-occasion-10613355","AUDI A3 1.6 FSI Ambition","voiture en tres bon etat général i","CHF 3'900.–","08.2007","Limousine","182'000 km","Essence","Boîte manuelle","115 PS (85 kW)","Traction avant","6.8 l/100 km","Oui","05.03.2021","Non","Non","","4, chemin des Mésanges, 1032 Romanel-sur-Lausanne","Listing ID: 10613355","Toit ouvrant coulissant et relevable vitré électrique","2023-06-14"
"1697038398-67","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2010-occasion-10779948","AUDI A3 1.8 B 4x4 / 192 ps ABT/ S line","","CHF 3'900.–","06.2010","Limousine","150'500 km","Essence","Boîte manuelle","193 PS (142 kW)","4 roues motrices","-","Non","16.11.2022","Non","Non","","Überlandstrasse 109, 8951 Fahrweid","Listing ID: 10779948","Abplatz im Auftrag.
Info 076.460.42.34 , Adresse 
Überlandstrasse 107 8951 Fahrweid ( schlieren )    
 Hat Spritze defekt  und B05 ( Euro 5 )","2023-08-18"
"1697038405-68","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2006-occasion-10791883","AUDI A3 Sportback 3.2 V6 Ambition quattro","Abplatz. Hat Rost an verschiedene Stellen. Verliert Kühlwasser.","CHF 3'900.–","11.2006","Limousine","238'000 km","Essence","Automatique","250 PS (184 kW)","4 roues motrices","9.7 l/100 km","Non","","Non","Non","","Emausstrasse 1, 5621 Zufikon","Listing ID: 10791883","Abplatz. Hat Rost an verschiedene Stellen. Verliert Kühlwasser.","2023-08-23"
"1697038412-69","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2009-occasion-10859277","AUDI A3 Sportback 1.8 TFSI Ambiente quattro","","CHF 3'900.–","05.2009","Limousine","219'000 km","Essence","Boîte manuelle","160 PS (118 kW)","4 roues motrices","7.5 l/100 km","Non","05.05.2021","Non","Non","","Industriestrasse 6, 8604 Volketswil","Listing ID: 10859277","","2023-09-15"
"1697038419-70","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2007-occasion-10876774","AUDI A3 Sportback 1.8 Turbo FSI Attraction","Sehr gute zustand,8 fach bereift lauft einwandfrei","CHF 3'900.–","06.2007","Limousine","203'324 km","Essence","Boîte manuelle automatisée","160 PS (118 kW)","Traction avant","7.5 l/100 km","Non","14.06.2021","Non","Non","","Hönggerstrasse 36, 8103 Unterengstringen/ZH","Listing ID: 10876774","Gut garage","2023-09-21"
"1697038426-71","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2002-occasion-10932096","AUDI A3 1.8 T Ambiente","Automat . Frisch ab MFK","CHF 3'900.–","02.2002","Limousine","81'000 km","Essence","Automatique","180 PS (132 kW)","Traction avant","9.1 l/100 km","Oui","10.10.2023","Non","Oui","À partir de la livraison du véhicule, 6 mois ou 6'000 km","Murtenstrasse 59, 1784 Courtepin (Kanton Freiburg)","Listing ID: 10932096","","2023-10-10"
"1697038433-72","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2003-occasion-10869849","AUDI A3 2.0 FSI Ambiente","","CHF 3'980.–","10.2003","Limousine","178'000 km","Essence","Boîte manuelle","150 PS (110 kW)","Traction avant","7.4 l/100 km","Oui","21.04.2022","Non","Non","","Rte Cantonale 12, 1897 Port-Valais, 1897 Les Evouettes","Listing ID: 10869849","Expertiser service suivi 4 pneus été 95%
2 clés","2023-09-19"
"1697038440-73","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2003-occasion-10658875","AUDI A3 2.0 TDI Ambiente","","CHF 3'999.–","11.2003","Limousine","215'100 km","Diesel","Boîte manuelle","140 PS (103 kW)","Traction avant","5.7 l/100 km","Oui","25.07.2022","Non","Non","","Studacherstrasse 15, 5416 Kirchdorf","Listing ID: 10658875","","2023-06-30"
"1697038447-74","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2005-occasion-10805780","AUDI A3 Sportback 2.0 TDI Ambiente","","CHF 3'999.–","11.2005","Limousine","233'486 km","Diesel","Boîte manuelle","140 PS (103 kW)","Traction avant","5.7 l/100 km","Non","17.06.2020","Non","Non","","Birchweg 26 - Gewerbestrasse 14, 8200 Schaffhausen - Siblingen","Listing ID: 10805780","","2023-08-28"
"1697038456-75","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2006-occasion-10924073","AUDI A3 Sportback 2.0 TDI Ambiente","Sprache+++Deutsch+Franqzösich++++ Eintausch+++Ankauf und Verkauf+++Kredit.Leasing Möglisch","CHF 3'999.–","10.2006","Limousine","264'000 km","Diesel","Boîte manuelle","140 PS (103 kW)","Traction avant","5.7 l/100 km","Oui","","Non","Non","","Witzbergstrasse 5k, 8330 Pfäffikon ZH","Listing ID: 10924073","Sehr geehrte Damen und Herren

Wir freuen uns über Ihr Interesse an unseren Fahrzeugen. Für Besichtigung und Probefahrten bitten wir Sie um vorherige Anmeldung über Telefon, da die Fahrzeuge z.T. an verschiedenen Orten stationiert sind.

Caroserie Gbrachtspurre kleine bühle und kratze,

Fisch ab MFK.","2023-10-07"
"1697038465-76","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2008-occasion-10820687","AUDI A3 Sportback 1.8 Turbo FSI Ambition","**AUDI A3 SPORTBACK 1.8 TURBO 160PS**HÄNDLERFAHRZEUG**WASSERPUMPE MUSS ERSETZT WERDEN (WASSERVERLUST)**KLIMA**B04**","CHF 3'999.–","05.2008","Limousine","160'000 km","Essence","Boîte manuelle","160 PS (118 kW)","Traction avant","7.2 l/100 km","Non","26.02.2021","Non","Non","","Esslingerstrasse 13, 8618 Oetwil am See","Listing ID: 10820687","Herzlich Willkommen bei der Zürcher Automobile GmbH in Oetwil am See. Es freut uns, dass wir Ihr Interesse an diesem Fahrzeug geweckt haben. Unsere Leidenschaft gilt der Beratung/Verkauf aller Fahrzeugarten. 

UNSER ZIEL
Die Zusammenarbeit basiert auf Vertrauen. Wir setzen alles daran, mit unseren Kunden ehrlich und fair umzugehen. Letzten Endes leben wir davon, dass wir zufriedene Kunden haben, die uns auch gerne weiterempfehlen. Unser motiviertes Team verfügt über langjährige Erfahrung und bietet den fachgerechten Service rund um Ihr Fahrzeug. Wir stehen Ihnen mit kompetenter und persönlicher Beratung stets zur Seite.

Besten Dank und hoffentlich bis bald.","2023-09-01"
"1697038472-77","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2005-occasion-10913377","AUDI A3 2.0 TDI Attraction","","CHF 4'000.–","06.2005","Limousine","252'000 km","Diesel","Boîte manuelle automatisée","140 PS (103 kW)","Traction avant","5.9 l/100 km","Non","15.05.2022","Non","Non","","Rue de la Venoge 1, 1123 Aclens","Listing ID: 10913377","","2023-10-04"
"1697038479-78","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2003-occasion-10910556","AUDI A3 3.2 Ambition V6 quattro","AB plaz PREZZO FISSO","CHF 4'000.–","09.2003","Limousine","185'000 km","Essence","Boîte manuelle","250 PS (184 kW)","4 roues motrices","10.8 l/100 km","Non","16.08.2019","Non","Non","","Via Cantonale 19, 6594 Contone","Listing ID: 10910556","Motore e cambio ok","2023-10-03"
