web-scraper-order,web-scraper-start-url,page,annonce-link,annonce-link-href,title,subtitle,price,date,body-type,kilometers,fuel-type,transmission,power,drivetrain,consumption,expertise,expertise-date,accident,warranty,warranty-details,location,listing-id,description-text,created-date,new-price
1697677651-191,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-break-2016-occasion-10895700,VW Golf Variant 1.6 TDI Comfortline DSG,"**Frisch AB MFK**Frisch Ab Service* Bremsen Hi,NEU** 8 FACH** 12 Mt Garantie**",CHF 13'900.–,02.2017,Break,128'000 km,Diesel,Boîte manuelle automatisée,110 PS (81 kW),Traction avant,4 l/100 km,Oui,05.10.2023,Non,Non,,"Hauptstrasse 29, 5043 Holziken",Listing ID: 10935315,"WILLKOMMEN BEI SD AUTOMOBILE 

Vielen Dank, dass Sie uns Ihr Vertrauen schenken und sich für eines unserer Fahrzeuge interessieren.

Für eine unverbindliche Beratung und Probefahrt stehen wir Ihnen gerne zur Verfügung.

Bitte vereinbaren Sie einen Besichtigungstermin, damit wir das Fahrzeug für Sie bereitstellen können, da nicht alle unsere Fahrzeuge vor Ort sind.

Eintausch/in Zahlung ,Leasing natürlich auch möglich",2023-09-28,Non
1697677666-192,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-break-2015-occasion-10864215,VW GOLF VARIANT 2.0 TDI CUP 4MOTION - *AB MFK* · *AB SERVICE* · *INKL. GARANTIE*,NAVIGATION | KLIMAAUTOMAT | RÜCKFAHRKAMERA | PARKSENSOR | TOTWINKEL-ASSITENT | PARK-ASSISTENT | 8FACH BEREIFT,CHF 13'900.–,04.2015,Break,136'616 km,Diesel,Boîte manuelle,150 PS (110 kW),4 roues motrices,4.8 l/100 km,Oui,04.06.2021,Non,Oui,"À partir de la livraison du véhicule, 12 mois","Solothurnstrasse 40, 2544 Bettlach",Listing ID: 10928153,"- ab MFK
- ab Service
- letzter Service war bei 112'965 km
- alle Service wurden regelmässig gemacht
- Ablagefach unter Fahrer- und Beifahrersitz
- Aussenspiegel elektrisch einklappbar
- Aussenspiegel beheizbar
- Blinker am Aussenspiegel
- Bluetooth-Schnittstelle
- Borcomputer
- DAB-Tuner
- digitaler Geschwindigkeitsanzeiger
- Einparkhilfe
- elektrische Fensterheber vorne und hinten
- getönte Scheiben
- Gummifussmatten vorne und hinten
- Info-Display
- Klimatisierungautomatik
- Mittelarmlehne vorne und hinten
- Navigationssystem
- Parksensor vorne und hinten
- Radio/CD
- Rückfahrkamera
- SD-Karten-Anschluss
- Sitzheizung vorne
- Tempomat
- Totwinkel-Assistent
- Touchscreen
- USB-Anschluss
- 2 Schlüssel vorhanden
- 8fach bereif

*** mit ein Jahr Garantie auf Getriebe und Motor ***
*** Leasing oder Kreditaufnahme möglich ***

Bitte telefonische Voranmeldung für Besichtigung oder Probefahrt.

Besten Dank",2023-09-17,Non
1697677681-193,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-limousine-2010-occasion-7260956,VW Golf 2.0 TSI R 4Motion DSG,"Liebhaberobjekt, frisch ab MFK/Service, DSG, Leder, 4x4, NAVI/BT, RF-Kamera, Xenon,Tempomat, Originalzustand, Servicegepflegt",CHF 13'900.–,08.2010,Limousine,213'000 km,Essence,Boîte manuelle automatisée,270 PS (199 kW),4 roues motrices,8.4 l/100 km,Oui,,Non,Non,,"Winkelgasse, 7304 Maienfeld",Listing ID: 10693702,"Liebhaberfahrzeug, VW Golf R6 mit Top Ausstattung und in Originalzustand. Neue Sommerbereifung auf Talladega Felgen 19'' schwarz. Winterräder 17"" Sigma schwarz. Verkauf ab grossem Service + MFK (September 2023).

Nur Barbezahlung (Anzahlung/Überweisung möglich). Keine Leasing, keine Ratenzahlung!

Bei Interesse bitte um Kontaktaufnahme via SMS/Whatsapp. Ich rufe sie dann gerne zurück.",2022-11-14,Non
1697677694-194,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-limousine-2012-occasion-10916867,VW Golf 2.0 TSI GTI Edition 35 DSG ABT 282 PS,Frisch ab MFK und Service,CHF 13'900.–,11.2012,Limousine,147'000 km,Essence,Boîte manuelle automatisée,235 PS (173 kW),Traction avant,8 l/100 km,Oui,11.10.2023,Non,Non,,"Zelgstrasse 33, 3661 Uetendorf",Listing ID: 10805634,ABT Leistungssteigerung 282 PS Im Fahrzeugausweis eingetragen,2023-10-05,Non
1697677707-195,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-limousine-2012-occasion-10935315,VW Golf 2.0 TDI Highline 4Motion,,CHF 13'900.–,12.2012,Limousine,132'000 km,Diesel,Boîte manuelle,150 PS (110 kW),4 roues motrices,4.7 l/100 km,Oui,,Non,Oui,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Via San Gottardo  78B, 6500 Bellinzona",Listing ID: 10877755,Buonissima competenza nella vendita. Il cliente viene seguito anche dopo la vendita ...,2023-10-11,Non
1697677720-196,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-limousine-2016-occasion-10928153,VW Golf 1.4 TSI Comfortline Start DSG,TOPZUSTAND ** frisch ab MFK ** 12 Monate AGVS Garantie gegen Aufpreis ** AUTOMAT **,CHF 13'900.–,12.2016,Limousine,127'800 km,Essence,Boîte manuelle automatisée,125 PS (92 kW),Traction avant,5 l/100 km,Oui,,Non,Oui,"À partir de la livraison du véhicule, 12 mois","Feldmatte 2, 5723 Teufenthal",Listing ID: 10912880,TOPZUSTAND  **  frisch ab MFK  **  12 Monate AGVS Garantie gegen Aufpreis  **  separate Winterräder  **  Tausch und Teilzahlung möglich,2023-10-09,Non
1697677735-197,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-cabriolet-1993-occasion-10693702,VW Golf Cabriolet 1800 Fashion-Line/Young-Line,Das klassische Sommer Cabrio,CHF 13'900.–,05.1993,Cabriolet,163'500 km,Essence,Boîte manuelle,98 PS (72 kW),Traction avant,-,Oui,17.06.2022,Non,Non,,"Rehetobelstrasse 4, 9037 Speicherschwendi",Listing ID: 10880828,"Zum Verkauf steht dieses wunderschöne Golf 1 Cabi im Traumzustand. MFK letzes Jahr ohne Beanstandung durch, Service gemacht. Er läuft perfekt und macht richtig gute Laune zum fahren! Die Felgen sind natürlich eingetragen, der orginale Auspuff und Radio werden mitgegeben.
Das Cabi ist eingelöst und kann gerne besichtig und probegefahren werden.",2023-07-12,Non
1697677748-198,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-break-2016-occasion-10805634,VW Golf Kombi TDI DSG,,CHF 13'900.–,01.2016,Break,166'144 km,Diesel,Boîte manuelle,150 PS (110 kW),Traction avant,4.2 l/100 km,Non,01.09.2022,Non,Non,,"Hochstrasse 350, 8200 Schaffhausen",Listing ID: 9075421,,2023-08-28,Non
1697677761-199,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-limousine-2014-occasion-10877755,VW Golf 1.4 TSI Comfortline DSG,,CHF 13'900.–,12.2014,Limousine,84'000 km,Essence,Boîte manuelle automatisée,122 PS (90 kW),Traction avant,5 l/100 km,Non,20.04.2021,Non,Non,,"Via Brüga 4, 6814 Lamone",Listing ID: 9681310,"Sempre stata mia, l'ho comprata nuova.

Toujours à moi, je l'ai acheté neuf.

Immer meins, ich habe es neu gekauft.",2023-09-21,Non
1697677776-200,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-limousine-2014-occasion-10912880,VW Golf 1.4 TSI R-Line Design DSG,"frisch ab Service, Keyless, Rückfahrkamera, Parkassistent, Front-/Lane-Assist, Dynamic Light Assist, 8-fach",CHF 13'900.–,05.2014,Limousine,99'500 km,Essence,Boîte manuelle automatisée,122 PS (90 kW),Traction avant,5 l/100 km,Non,23.12.2019,Non,Non,,"Zimmelstrasse 25, 6314 Unterägeri",Listing ID: 10549957,"Keine letzter Preis Anfragen!!

frisch ab Service, Wasserpumpe bei 95000Km ersetzt, Winterräder
Mehrausstattung:
[4F2] Keyless Access, [7AS] Diebstahlwarnanlage ""Plus"", [7X5] Park Assist, [KA1] Rückfahrkamera ""Rear Assist"", [PDA] Fahrprofilauswahl, [PFB] ""Lane-/ Dynamic Light Assist"", [PXD] Bi-Xenon-Scheinwerfer für DLA, [S74] Apple Lightning-Adapter, [W35] Sicherheitspaket, [WW1] Winterpaket, [6XQ] Spiegelpaket, [7W1] Insassenschutzsystem, [9JA] Nichtraucherausführung, [PB4] ergoActive-Sitz Kreuzstütze für Fahrersitz elektrisch verstellbar mit Massage Funktion, [4A3] Vordersitze heizbar, [PF2] ACC/Front-Assist/City-Notbrems, [PI2] Alu Felgen ""Salvador"" 17"", [QV3] Digitaler Radioempfang DAB, [UF8] Multimediabuchse MEDIA-IN IPOD",2023-10-04,Non
1697677789-201,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-limousine-2014-occasion-10880828,VW Golf 1.4 TSI Comfortline,"Véhicule de 1ère main, très soignée et faible kilomètrage + 4x roues d'hiver",CHF 13'900.–,11.2014,Limousine,65'500 km,Essence,Boîte manuelle,122 PS (90 kW),Traction avant,5.3 l/100 km,Oui,02.10.2023,Non,Oui,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Rte du PAA, 17, 1772 Grolley",Listing ID: 10757293,,2023-09-22,Non
1697677802-202,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-break-2013-occasion-9075421,VW Golf Variant 2.0 TDI Highline 4Motion,"Ab Service, neue Bremsen vorne und hinten. Rückfahrkamera neu.",CHF 13'900.–,10.2013,Break,145'000 km,Diesel,Boîte manuelle,150 PS (110 kW),4 roues motrices,4.8 l/100 km,Oui,,Non,Oui,"À partir de la livraison du véhicule, 12 mois","Löserweg 2, 7430 Thusis",Listing ID: 10850118,,2022-11-14,Non
1697677815-203,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-limousine-2013-occasion-9681310,VW Golf 1.4 TSI Comfortline,,CHF 13'900.–,01.2013,Limousine,88'140 km,Essence,Boîte manuelle,122 PS (90 kW),Traction avant,5.3 l/100 km,Oui,06.07.2022,Non,Non,,"Fin du Mossard 5, 3280 Murten",Listing ID: 10898783,"Frisch ab MFK und Service.
CH-Fahrzeug.
8-fach bereift.",2022-11-14,Non
1697677830-204,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-limousine-1996-occasion-10549957,VW Golf 2800 VR6 Edition,"RARITÄT AUS 1.HAND!, CH-FAHRZEUG, FRISCH AB *MFK*02.2022, FRISCH AB SERVICE, BBS RADSATZ, RECARO SPORTSITZE, KLIMA, 8-FACH,..",CHF 13'900.–,06.1996,Limousine,82'000 km,Essence,Automatique,174 PS (128 kW),Traction avant,-,Oui,01.02.2022,Non,Non,,"Belmontstrasse 12, 7000 Chur",Listing ID: 10438075,"VW GOLF 2800 VR6 EDITION

-CH-FAHRZEUG, CH-AUSLIEFERUNG
-AUS 1.SENIORENHAND
-FRISCH AB *MFK* 02.2022
-FRISCH AB SERVICE
-AUTOMATIK
-8-FACH KOMPLETTRÄDER
-BBS SOMMER RADSATZ
-NEBELSCHEINWERFER
-ZENTRALVERRIEGELUNG
-RECARO SPORTSITZE
-KLIMAAUTOMATIK
-SERVO
-GARANTIERTER KM-STAND
-2xFAHRZEUGSCHLÜSSEL
-ALLE BORDUNTERLAGEN INKL. SERVICEHEFT ORIGINAL VORHANDEN
-ETC..
-MOTOR UND GETRIEBE IN TADELOSEM ZUSTAND

-CARROSSERIE KOMPLETT NEU AUFBEREITET UND LACKIERT

-ABLIEFERUNGSPAUSCHALE 350SFR.-
-LEASING, FINANZIERUNG, KREDIT MÖGLICH",2023-05-24,Non
1697677845-205,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-limousine-2013-occasion-10757293,VW Golf 1.4 TSI Highline DSG,,CHF 13'900.–,09.2013,Limousine,149'900 km,Essence,Boîte manuelle automatisée,122 PS (90 kW),Traction avant,5 l/100 km,Oui,09.08.2023,Non,Non,,"Studacherstrasse 7A, 5416 Kirchdorf",Listing ID: 10633315,"** Herzlich Willkommen bei Autocenter Baden GmbH **

** Besten Dank für Ihr Interesse an unseren 
Fahrzeugen **

** FAHRZEUGE **
Wir Haben Laufend Qualitativ Hochwertige Fahrzeuge zu Top Preisen Im Angebot. Melden Sie sich bei unserem Personal für eine Persönliche Beratung.

** Das Erwartet Sie Bei Uns **

- Fahrzeugcheck durchgeführt
- Lösungsorientiertes Unternehmen bei Unzufriedenheit
- Leasing & Finanzierungsmöglichkeiten
- Ablieferung bei Ihrem Wohnort ab 350.- Möglich
- Garantieverlängerung schon ab 350.- QUALITY1
- Exkl. Ablieferungspauschalen CHF 360.- ( Vignette,
Fahrzeugzulassung, Reinigung, Übergabe etc.)

**EINTAUSCH**

Ankauf & Eintausch von Ihrem Fahrzeug zu Marktgerechten Top-Preisen.

Für weitere Auskünfte stehen Wir Ihnen zur Verfügung.

Besten Dank für Ihre Interesse, Wir Freuen uns auf Ihren baldigen Besuch.

AUTOCENTER BADEN GMBH",2023-08-09,Non
1697677858-206,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-limousine-2010-occasion-10850118,VW Golf 2.0 TSI R 4Motion,,CHF 13'900.–,09.2010,Limousine,220'100 km,Essence,Boîte manuelle,270 PS (199 kW),4 roues motrices,8.5 l/100 km,Oui,,Non,Oui,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Leenrütimattweg 5, 4704 Niederbipp",Listing ID: 10805346,,2023-09-12,Non
1697677873-207,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-limousine-2011-occasion-10898783,"VW Golf 2.0 TSI GTI DSG, Automat, frisch ab MFK 8-fach berift Servicegepflegt Garntie siehe Info","**Gepflegtes Fahrzeug, DSG Automat, frisch ab MFK 8-fach bereift, sehr schönes Fahrzeug tiefer gelegt und eingetragen**",CHF 13'900.–,04.2011,Limousine,177'014 km,Essence,Boîte manuelle,211 PS (155 kW),Traction avant,7.4 l/100 km,Oui,28.09.2023,Non,Oui,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Altmannsteinstrasse 36, 8181 Höri",Listing ID: 10847552,"Ankauf.- Verkauf & Eintausch

Für eine Probefahrt oder Besichtigung vor Ort nehmen Sie bitte mit uns Kontakt auf. 
Wir sind gerne für Sie da und freuen uns auf Ihren Besuch.

**Gepflegtes Fahrzeug, DSG Automat, frisch ab MFK 8-fach bereift, sehr schönes Fahrzeug tiefer gelegt und eingetragen, Garantie der Quality 1 möglich gegen Aufpreis**

Die Service:
1.- 27340 km 
2.- 41741 km
3.- 57023 km
4.- 72076 km
5.- 88233 km
6.- 119293 km
7.- 136564 km
8.- 151836 km
9.- 167028 km
10.- 174397 km

**Herzlich Willkommen acl Autocenter Linden GmbH, wir beraten Sie gerne**",2023-09-29,Oui
1697677886-208,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-break-2016-occasion-10438075,VW Golf Variant 1.6 TDI Comfortline DSG,"CH-Fahrzeug, Wir freuen uns auf Ihren Besuch.",CHF 13'900.–,05.2016,Break,116'000 km,Diesel,Boîte manuelle automatisée,110 PS (81 kW),Traction avant,4 l/100 km,Oui,,Non,Oui,"À partir de la livraison du véhicule, 12 mois","St. Gallerstrasse 7, 8352 Elsau ZH",Listing ID: 10918600,Sehr gepflegtes Fahrzeug! frisch ab MFK und Service!,2023-04-15,Non
1697677901-209,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-limousine-2015-occasion-10633315,VW Golf 1.6 TDI Trendline,frisch ab MFK / frisch ab Service / inkl. Garantie,CHF 13'900.–,08.2015,Limousine,121'190 km,Diesel,Boîte manuelle,105 PS (77 kW),Traction avant,4.5 l/100 km,Oui,,Non,Oui,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Hakabstrasse 5, 8309 Nürensdorf / Zürich",Listing ID: 10795891,"Service
- Garantie-Upgrade bis 7 Jahre 
- Beratung und Probefahrt
- Faires Eintauschangebot
- Individuelle Versicherungslösungen
- Disposition vom Kauf bis zur Ablieferung

Finanzierung/Leasing
- individuelle Finanzierungslösungen
- attraktive Leasingkonditionen
- schnelle & komfortable Abwicklung

Für weitere Informationen sowie Probefahrten stehen wir Ihnen gerne zur Verfügung.

Ihr AUTOKUG Team",2023-06-21,Non
1697677914-210,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-limousine-2011-occasion-10805346,VW Golf 1.4 TSI Style DSG,Top gepflegter Golf DSG mit nur 53'000 Km. 8-fach bereift. AB MFK inkl. 12 Monate Garantie,CHF 13'900.–,12.2011,Limousine,53'500 km,Essence,Boîte manuelle automatisée,122 PS (90 kW),Traction avant,6 l/100 km,Oui,29.08.2023,Non,Oui,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Tösswis 2, 8488 Turbenthal",Listing ID: 10944169,Top gepflegter Golf DSG mit nur 53'000 Km. 8-fach bereift. AB MFK inkl. 12 Monate Garantie,2023-08-28,Non
1697677929-211,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-limousine-2018-occasion-10847552,VW Golf VII 1.6 TDI Comfortline,,CHF 13'900.–,07.2018,Limousine,114'200 km,Diesel,Boîte manuelle,115 PS (85 kW),Traction avant,5.2 l/100 km,Oui,03.07.2023,Non,Oui,"À partir de la livraison du véhicule, 12 mois","Bahnhofstrasse 29, 5623 Boswil",Listing ID: 10713248,"Rufen Sie uns jetzt unter 056 521 44 33 an, um einen Termin zu vereinbaren.

Besuchen Sie uns auf:

www.autopedia.ch

Besonderheiten dieses Fahrzeugs:

12 Monate Garantie
Servicegepflegt

Hinweis: Die tatsächliche Ausstattung kann von der publizierten Ausstattung abweichen. 

Herzlich Willkommen bei uns im schönen Freiamt in Boswil
Im kleinen Dörfchen Boswil bieten wir Ihnen auf über 2’000m² Gesamtfläche stetig über 80 gepflegte Fahrzeuge an. Genießen Sie in unserer Kundenlounge einen erstklassigen Kaffee, während Sie sich in Ruhe umsehen.

Ihr Einkaufserlebnis – Unser Versprechen:

49-Punkte Autopedia Check
Jedes Fahrzeug durchläuft bei uns einen umfassenden 49-Punkte Check, um höchste Qualität sicherzustellen.

Stressfreie Probefahrt
Um Ihnen das beste Einkaufserlebnis zu bieten, ermöglichen wir eine unabhängige Probefahrt ohne Begleitperson des Betriebes.

Flexible Finanzierungsangebote
Wir bieten eine Reihe von attraktiven Finanzierungs- sowie Leasingmodellen, und unsere Finanzierungsspezialisten führen Sie kompetent durch alle Optionen. Zusatzleistungen wie Versicherung und Garantie können problemlos in die Monatsrate integriert werden.

Maximale Sicherheit
Geniessen Sie bis zu 36 Monate Garantie für ein sorgenfreies Fahrvergnügen.

Faire Eintauschangebote
Wir bieten faire Preise für Ihr altes Fahrzeug und garantieren eine schnelle und unkomplizierte Abwicklung.

Allgemeine Information / Konditionen:
Alle Preise sind inklusive Mehrwertsteuer und exklusive einer optionalen Administrationsgebühr. Irrtümer und Zwischenverkauf vorbehalten.

Für weitere Informationen oder ein individuelles Angebot, zögern Sie bitte nicht, uns zu kontaktieren. Wir freuen uns, Sie schon bald in unserem Autohaus begrüssen zu dürfen.",2023-09-11,CHF 33'690
1697677944-212,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-break-2013-occasion-10918600,VW Golf Variant 1.4 TSI Comfortline,LOFTGARAGE GMBH 5312 DÖTTINGEN / THE WORLD OF CARS / HOCHWERTIGE OCCASIONEN UND NEUWAGEN,CHF 13'900.–,08.2013,Break,68'000 km,Essence,Boîte manuelle,122 PS (90 kW),Traction avant,5.3 l/100 km,Oui,10.10.2022,Non,Oui,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Vorhard 4, 5312 Döttingen",Listing ID: 10841113,"***CH FAHRZEUG MIT LÜCKENLOSES SERVICE HISTORY, SEHR GUTER ZUSTAND NEUWERTIG, 8XBEREIFT, AB MFK 10.2022, SOFORT LIEFERBAR, GARANTIERT ERST MIT 68.000KM, ABLIEFERUNGSPAUSCHALE BEI BEDARF GEGEN AUFPREIS, 12 MONATE GARANTIE GEGEN AUFPREIS MÖGLICH***

***WIR FREUEN UNS AUF IHREN BESUCH, WIR SPRECHEN DE UND EN***

***EINTAUSCH UND FINANZIERUNG MÖGLICH***

***SONDERAUSSTATTUNGEN OHNE GEWÄHR***

***BITTE UM VORGÄNGIGE TELEFONISCHE ABMACHUNG FÜR EINEN BESICHTIGUNGSTERMIN***",2023-10-05,Non
1697677957-213,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-limousine-2014-occasion-10795891,VW Golf 1.6 TDI Comfortline 4Motion,Gepflegter Golf 4 Motion / Garantie / Ab Service / 8-Fach Bereift /,CHF 13'950.–,06.2015,Limousine,84'407 km,Diesel,Boîte manuelle,105 PS (77 kW),4 roues motrices,4.5 l/100 km,Oui,10.11.2022,Non,Oui,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Althardstrasse 302, 8105 Regensdorf",Listing ID: 10929272,"Gepflegter Golf 4 Motion / Garantie / Ab Service / 8-Fach Bereift / 
** MFK Frisch Gegen Aufpreis Möglich **",2023-08-24,Non
