"","annonce.link.href","title","subtitle","price","date","body.type","kilometers","fuel.type","transmission","power","drivetrain","consumption","expertise","expertise.date","accident","warranty","warranty.details","location","listing.id","created.date","new.price","description.text","defective","vehicle.age","listing.age","vehicle.age.squared","kilometers.squared","diesel","hybrid","manual","fwd","price.residuals","pred.price"
"518","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2021-occasion-10839297","VOLVO XC60 B4 Diesel Mild Hybrid AWD R-Design Geartronic","",42920,"2021-06-01","SUV / Tout-terrain",71500,"Hybride léger diesel/électrique","Automatique",197,"4 roues motrices",7.2,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois","Andelfingerstrasse 16, 8416 Flaach",10839297,"2023-09-08",73860,"Optisch wirkt das Gebäude sehr seriös, gepflegt.  Autoverkäufer (Hr. Koster) ...",FALSE,883,54,779689,5112250000,FALSE,TRUE,FALSE,FALSE,-159.671431921849,43079.6714319219
"519","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2019-occasion-10801528","VOLVO XC60 2.0 B4 MH R-Design AWD","",42970,"2019-08-01","SUV / Tout-terrain",49970,"Hybride léger diesel/électrique","Automatique",211,"4 roues motrices",7.2,TRUE,"2019-08-15",FALSE,FALSE,"","BADHAUSSTR. 1, 3063 ITTIGEN",10801528,"2023-08-25",75515,"",FALSE,1553,68,2411809,2497000900,FALSE,TRUE,FALSE,FALSE,3764.66595590561,39205.3340440944
"520","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2019-occasion-10437805","VOLVO XC60 2.0 T5 R-Design AWD","",42990,"2018-12-01","SUV / Tout-terrain",54400,"Essence","Automatique",250,"4 roues motrices",9.7,TRUE,"2018-12-17",FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Hausmattstrasse 3, 4613 Rickenbach",10437805,"2023-04-15",78030,"Immer freundliche Bedienung und zuvorkommendes Personal",FALSE,1796,200,3225616,2959360000,FALSE,FALSE,FALSE,FALSE,2937.83235884099,40052.167641159
"521","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2018-occasion-9406264","VOLVO XC60 2.0 T8 TE Inscription AWD","| CH-Fahrzeug inkl. 10 Jahre / 150'000km Gratisservice | sofort lieferbar |Premium Gebrauchtwagen",43000,"2017-12-01","SUV / Tout-terrain",111000,"Hybride rechargeable essence/électrique","Automatique",320,"4 roues motrices",2.1,TRUE,"2022-03-07",FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Sihlbruggstrasse 2, 6340 Baar",9406264,"2022-11-14",95558,"Volvo Selekt | Premium Gebrauchtwagen |100 Punkte Qualitätscheck | inkl. Volvo Swiss Premium

Hüsser & Palkoska AG | Volvo-Baar
Ihr Volvo-Partner im Kanton Zug und Umgebung seit 1969. 
Unser Garagenbetrieb ist der kompetente Ansprechpartner bei allen Themen rund ums Auto.
Ob Fahrzeugkauf, Finanzierung und Versicherungsangebote, wir helfen Ihnen gerne, dass maßgeschneidert Angebot für Sie zu finden. 
Zeit für einen Wechsel? 
Auch Eintauschfahrzeuge sind gerne Willkommen bei uns.

Wir freuen uns Sie bald persönlich bei uns begrüssen zu dürfen. 
Hüsser & Palkoska AG",FALSE,2161,352,4669921,1.2321e+10,FALSE,TRUE,FALSE,FALSE,8823.29405835833,34176.7059416417
"522","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2021-occasion-10268288","VOLVO XC60 B5 Benzin Mild Hybrid AWD Inscription Geartronic","Assistance pilote - Système de régulateur de vitesse adaptatif, Pack: Power Seats Pack, Pare-brise chauffant, etc....",43400,"2021-06-01","SUV / Tout-terrain",14900,"Hybride léger essence/électrique","Automatique",250,"4 roues motrices",8.9,TRUE,"2021-06-29",FALSE,TRUE,"Dès la 1ère mise en circulation, 12 mois ou 30'000 km","A9 SORTIE SION-OUEST, 1950 SION",10268288,"2023-02-17",NA,"Claude Urfer SA, votre concessionnaire BMW et MINI en Valais.
Nous nous ferons un plaisir de vous recevoir dans notre concession de Sion afin de vous aider à trouver le véhicule qui vous convient.
Nous parlons français, wir sprechen deutsch, parliamo italiano, we speak english, falamos portugues, hablamos español.",FALSE,883,257,779689,222010000,FALSE,TRUE,FALSE,FALSE,-9592.49119029901,52992.491190299
"523","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2022-occasion-10890599","VOLVO XC60 2.0 B4 MH R-Design AWD","| CH-Fahrzeug inkl. 10 Jahre / 150'000km Gratisservice | sofort lieferbar |Premium Gebrauchtwagen",43460,"2021-09-01","SUV / Tout-terrain",66212,"Hybride léger diesel/électrique","Automatique",211,"4 roues motrices",6.3,TRUE,"2021-09-21",FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Sihlbruggstrasse 2, 6340 Baar",10890599,"2023-09-26",73310,"Volvo Selekt | Premium Gebrauchtwagen |100 Punkte Qualitätscheck | inkl. Volvo Swiss Premium

Hüsser & Palkoska AG | Volvo-Baar
Ihr Volvo-Partner im Kanton Zug und Umgebung seit 1969. 
Unser Garagenbetrieb ist der kompetente Ansprechpartner bei allen Themen rund ums Auto.
Ob Fahrzeugkauf, Finanzierung und Versicherungsangebote, wir helfen Ihnen gerne, dass maßgeschneidert Angebot für Sie zu finden. 
Zeit für einen Wechsel? 
Auch Eintauschfahrzeuge sind gerne Willkommen bei uns.

Wir freuen uns Sie bald persönlich bei uns begrüssen zu dürfen. 
Hüsser & Palkoska AG",FALSE,791,36,625681,4384028944,FALSE,TRUE,FALSE,FALSE,-2563.12089128712,46023.1208912871
"524","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2021-occasion-10945048","VOLVO XC60 B5 Diesel Mild Hybrid AWD R-Design Geartronic","",43500,"2021-09-01","SUV / Tout-terrain",18950,"Hybride léger diesel/électrique","Automatique",235,"4 roues motrices",7.2,TRUE,"2022-05-24",FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Noflenweg 11, 3177 Laupen",10945048,"2023-10-15",NA,"Sehr gepflegt, Sehr guter Zustand,
TOP Ausstattung!!!

Im Kundenauftrag zum Verkaufen.

4x4,Klimatisierungsautomatik,Vordersitze heizbar,Vordersitze elektrisch verstellbar, NAVI, PDC +Kamera

Besichtigung an Voranmeldung.
Leasing, Kredit möglich.
12/24 Monate Garantie Möglich..",FALSE,791,17,625681,359102500,FALSE,TRUE,FALSE,FALSE,-10084.7521344049,53584.7521344049
"525","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2019-occasion-10964277","VOLVO XC60 2.0 T6 R-Design AWD","",43500,"2019-04-01","SUV / Tout-terrain",37000,"Essence","Automatique",310,"4 roues motrices",10.1,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois","Rüeggisingerstrasse 61 / Luzernerstrasse 44, 6021 Emmenbrücke / 6045 Meggen",10964277,"2023-10-23",84740,"zuzüglich Ablieferungspauschale",FALSE,1675,9,2805625,1.369e+09,FALSE,FALSE,FALSE,FALSE,-2948.60163872298,46448.601638723
"526","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2019-occasion-10872485","VOLVO XC60 2.0 T8 TE R-Design eAWD","",43500,"2019-01-01","SUV / Tout-terrain",91000,"Hybride rechargeable essence/électrique","Automatique",392,"4 roues motrices",3.5,TRUE,NA,FALSE,FALSE,"","Rüeggisingerstrasse 61 / Luzernerstrasse 44, 6021 Emmenbrücke / 6045 Meggen",10872485,"2023-09-20",96050,"zuzüglich Ablieferungspauschale

Entspricht das inserierte Fahrzeug nicht ganz Ihren Vorstellungen? Kontaktieren Sie uns und teilen Sie uns Ihr Wunschfahrzeug mit.  
Wir haben über 300 Fahrzeuge in Bestellung in verschiedenen Farben, Ausstattungen und Motorisierungen. 
Unser Verkaufsteam gibt Ihnen gerne Auskunft über die Spezifikationen und Lieferfristen der bestellten Fahrzeuge.",FALSE,1765,42,3115225,8.281e+09,FALSE,TRUE,FALSE,FALSE,793.055623515481,42706.9443764845
"527","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2021-occasion-10970872","VOLVO XC60 2.0 B5 MH Inscription AWD","Volvo Swiss Premium",43500,"2020-11-01","SUV / Tout-terrain",62100,"Hybride léger diesel/électrique","Automatique",235,"4 roues motrices",7.2,TRUE,"2020-11-16",FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Bernstrasse 160, 3613 Steffisburg",10970872,"2023-10-25",89375,"Herr Schenk ist sehr nett und kompetent!  Er macht eine ehrliche und symphatische ...",FALSE,1095,7,1199025,3856410000,FALSE,TRUE,FALSE,FALSE,-175.866602739401,43675.8666027394
"528","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2017-occasion-10380247","VOLVO XC60 T8 eAWD Inscription Geartronic","AHK, 360° Kamera, Panoramadach uvm.",43500,"2017-09-01","SUV / Tout-terrain",78900,"Hybride rechargeable essence/électrique","Automatique",406,"4 roues motrices",2.1,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 6 mois ou 6'000 km","Heimiswilstrasse, 3400 Burgdorf",10380247,"2023-03-25",NA,"Ablieferungspauschale CHF 550.-",FALSE,2252,221,5071504,6225210000,FALSE,TRUE,FALSE,FALSE,2262.47376730986,41237.5262326901
"529","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2019-occasion-10522276","VOLVO XC60 2.0 D4 R-Design AWD","",43500,"2019-05-01","SUV / Tout-terrain",44973,"Diesel","Automatique",191,"4 roues motrices",5.5,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Jonenstrasse 32, 8913 Ottenbach",10522276,"2023-05-13",69260,"Wurde immer sehr gut betreut.",FALSE,1645,172,2706025,2022570729,TRUE,FALSE,FALSE,FALSE,1447.43607490836,42052.5639250916
"530","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2021-occasion-10887695","VOLVO XC60 2.0 B4 MH R-Design AWD","",43560,"2021-09-01","SUV / Tout-terrain",65500,"Hybride léger diesel/électrique","Automatique",211,"4 roues motrices",7.2,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Luzernerstrasse 49, 4800 Zofingen",10887695,"2023-09-25",74830,"Volvo Swiss Premium: 5 Jahre oder 150'000 km Garantie // 10 Jahre oder 150'000 km Gratis-Service (ab 1. Inverkehrsetzung)",FALSE,791,37,625681,4290250000,FALSE,TRUE,FALSE,FALSE,-2099.30629558617,45659.3062955862
"531","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2019-occasion-10649847","VOLVO XC60 2.0 T5 Inscription AWD","",43578,"2019-03-01","SUV / Tout-terrain",64440,"Essence","Automatique",250,"4 roues motrices",7.3,TRUE,"2019-02-28",FALSE,FALSE,"","Freiburgstrasse 396, 3018 Bern",10649847,"2023-06-27",89985,"",FALSE,1706,127,2910436,4152513600,FALSE,FALSE,FALSE,FALSE,2793.8229679256,40784.1770320744
"532","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2020-occasion-10725082","VOLVO XC60 2.0 B4 MH R-Design AWD","",43589,"2019-11-01","SUV / Tout-terrain",56496,"Hybride léger diesel/électrique","Automatique",197,"4 roues motrices",6.3,TRUE,"2019-11-14",FALSE,FALSE,"","Freiburgstrasse 396, 3018 Bern",10725082,"2023-07-25",71730,"",FALSE,1461,99,2134521,3191798016,FALSE,TRUE,FALSE,FALSE,4572.98045389103,39016.019546109
"533","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2019-occasion-10806192","VOLVO XC60 2.0 T8 TE Inscription eAWD","",43700,"2019-07-01","SUV / Tout-terrain",61000,"Hybride rechargeable essence/électrique","Automatique",392,"4 roues motrices",3.5,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois","Rüeggisingerstrasse 61 / Luzernerstrasse 44, 6021 Emmenbrücke / 6045 Meggen",10806192,"2023-08-28",94670,"",FALSE,1584,65,2509056,3.721e+09,FALSE,TRUE,FALSE,FALSE,-4478.86018217511,48178.8601821751
"534","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2021-occasion-10957178","VOLVO XC60 B6 Benzin Mild Hybrid AWD Inscription Geartronic","Panoramadach - 360° Kamera - Lenkrad-/Sitz-Heizung vo/hi - Sitzbelüftung - Spur-Totwinkel-Assistent - ACC Abstandstempomat",43800,"2021-01-01","SUV / Tout-terrain",89000,"Hybride léger essence/électrique","Automatique",300,"4 roues motrices",7.3,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Buzibachstrasse 47, 6023 Rothenburg",10957178,"2023-10-19",NA,"CH-Fahrzeug mit TOP Ausstattung:


Exterieur: ICE WHITE, SOLID

Interieur: Power Sitze inkl. Sitzheizung und Belüftung


*** Gratis Service 10J./150'000KM ab 1. Inv. ***

*** fortlaufende Werksgarantie 5J./150'000KM ab 1. Inv.  ***






Mod:2021/1.Inv.12.2020",FALSE,1034,13,1069156,7.921e+09,FALSE,TRUE,FALSE,FALSE,-402.6168210288,44202.6168210288
"535","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2018-occasion-10806424","VOLVO XC60 T6 AWD R-Design Geartronic","**Service gratuit 10 ans ou 150'000 km**Volant en cuir chauffant**Siège conducteur réglage élec. avec memory**Caméra 360°",43800,"2018-12-01","SUV / Tout-terrain",57500,"Essence","Automatique",310,"4 roues motrices",10.1,TRUE,"2018-12-19",FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Route de Genève 14, 1131 Tolochenaz / Morges",10806424,"2023-08-28",NA,"Véhicule visible que sur demande.

Centre 4X4 Auto Bolle : La passion des autos
N’hésitez pas à nous contacter, notre équipe est à votre disposition pour répondre à vos demandes.
Nous parlons Français
We speak English
Wir sprechen Deutsch
Noi parliamo Italiano

Grand choix de véhicules Neufs et Occasions 
Leasing de 12 à 60 mois, avec ou sans apport
Atelier agréer et spécialisé Multimarques pour les entretiens de tous véhicules sans incidence sur votre garantie constructeur 
Travaux de carrosserie toutes marques avec gestion de votre dossier d’assurance 
Reprise de votre véhicule actuel au prix du marché
Tous nos véhicules sont visibles sur : www.autobolle.ch",FALSE,1796,65,3225616,3306250000,FALSE,FALSE,FALSE,FALSE,1417.35550657462,42382.6444934254
"538","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2021-occasion-10796993","VOLVO XC60 2.0 B4 MH R-Design AWD","",43900,"2021-06-01","SUV / Tout-terrain",72000,"Hybride léger diesel/électrique","Automatique",211,"4 roues motrices",7.2,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois","Rüeggisingerstrasse 61 / Luzernerstrasse 44, 6021 Emmenbrücke / 6045 Meggen",10796993,"2023-08-24",74180,"zuzüglich Ablieferungspauschale",FALSE,883,69,779689,5.184e+09,FALSE,TRUE,FALSE,FALSE,193.810862989635,43706.1891370104
"539","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2017-occasion-10134335","VOLVO XC60 T5 AWD Inscription Geartronic","",43900,"2017-11-01","SUV / Tout-terrain",53000,"Essence","Automatique",254,"4 roues motrices",6.7,FALSE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois","Faden 1, 6374 Buochs",10134335,"2022-12-29",87250,"Anhängerkupplung schwenkbar (2400kg Zuglast)
Winterräder",FALSE,2191,307,4800481,2.809e+09,FALSE,FALSE,FALSE,FALSE,5436.56982944054,38463.4301705595
"540","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2020-occasion-10312949","VOLVO XC60 2.0 T5 Inscription AWD","Anhängerkupplung, Luxury Seats Leder Nappa mit Sitzkühlung, Doppelverglasung, Head-Up Display, Panorama-Glasdach, Harman/Kardon Hi-Fi uvm.!",43900,"2019-12-01","SUV / Tout-terrain",67200,"Essence","Automatique",250,"4 roues motrices",7.3,TRUE,"2019-12-11",FALSE,FALSE,"","Rapperswilerstrasse 66, 8620 Wetzikon",10312949,"2023-03-04",85165,"",FALSE,1431,242,2047761,4515840000,FALSE,FALSE,FALSE,FALSE,701.973139219939,43198.0268607801
"541","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2018-occasion-10229658","VOLVO XC60 T8 eAWD R-Design Geartronic","CH Fahrzeug / Top Ausstattung / 5 Jahre Garantie / 10 Jahre Gratisservice / 8-fach bereift / Anhängerkupplung",43900,"2018-12-01","SUV / Tout-terrain",44600,"Hybride rechargeable essence/électrique","Automatique",320,"4 roues motrices",2.1,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Rickenbacherstrasse 35, 4460 Gelterkinden",10229658,"2023-02-03",NA,"MFK wird bei Verkauf frisch gemacht
Ab Service
5 Jahre oder 150'000km Volvo Garantie
10 Jahre oder 150'000km Volvo Gratisservice
8-fach bereift auf Alufelgen
Top Ausstattung
Lückenloses Serviceheft
2 Schlüssel
Anhängerkupplung (2100kg)
Panoramadach
Bowers & Wilkins Soundsystem
Luftfahrwerk



Eintausch / Finanzierung / Leasing / Garantie /
Lieferung schweizweit ab 100 CHF",FALSE,1796,271,3225616,1989160000,FALSE,TRUE,FALSE,FALSE,-1644.71007582454,45544.7100758245
