"annonce.link.href","title","subtitle","price","date","body.type","kilometers","fuel.type","transmission","power","drivetrain","consumption","expertise","expertise.date","accident","warranty","warranty.details","location","listing.id","created.date","new.price","description.text","defective","vehicle.age","listing.age"
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2015-occasion-10826411","VOLVO XC60 D5 AWD OceanRace Geartronic","Frisch ab MFK|8-Fach Alu|Assistenten|Navigation|Lenkradheizung|Leder|Memory Sitze|DAB+|R-Kamera|El.Heckklappe|Winterpacket|",28990,2015-09-01,"SUV / Tout-terrain",77900,"Diesel","Automatique",220,"4 roues motrices",5.7,TRUE,2023-09-13,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Fabrikstrasse 15, 4562 Biberist",10826411,2023-09-04,NA,"- Sehr gepflegter Volvo XC60 D5 AWD Ocean Race
- Frisch ab MFK 13.09.2023
- Die Sommerreifen weisen ca. 4x6mm Profiltiefe auf.
- Die Winteralukompletträder weise ca. 4x 5mm auf.
- CH-Fahrzeug mit Gratis Service Paket

Ablieferungspauschale: zzgl. CHF: 470.--

Für eine unverbindliche Beratung und Probefahrt stehen wir Ihnen gerne zur Verfügung. Bitte vereinbaren Sie einen Termin damit wir uns um Sie kümmern können.
Gerne können wir Ihnen zu Ihrem Traumauto auch folgende Dienstleistung anbieten: Finanzierung, Finanzierung Plus, Leasing inkl. Ratenabsicherung und Versicherungsangebot durch unseren Partner der Cembra Money Bank mit Ihrem persönlichen Berater bei offenen Fragen.
Nach dem Kauf, ist uns die Betreuung sehr wichtig. Wir beraten Sie gerne im Unterhalt Ihres Fahrzeuges. Bitte teilen Sie uns einfach Ihren persönlichen Wunsch mit und wir regeln alles für Sie.
Trotz der großen Sorgfalt sind Inserat Fehler nicht ausgeschlossen. Irrtümer und Zwischenverkauf vorbehalten, Keine Gewähr für Ausstattungsdetails. 

Bei Fragen sind wir jederzeit gerne für Sie da.

Wir sprechen: Deutsch, Französisch, Englisch, Italienisch",FALSE,2983,58
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2019-occasion-10385189","VOLVO XC60 D4 Momentum Geartronic","Ab MFK 20.04.2023 bis min 04.26 Gültig. Dazu gibt es einen frischen Service und unsere Garantie. Gar. Km und Unfallfrei",28999,2019-02-01,"SUV / Tout-terrain",83000,"Diesel","Automatique",190,"Traction avant",5.1,TRUE,2023-04-20,FALSE,TRUE,"À partir de la livraison du véhicule, 3 mois ou 1'000 km","Lausenerstrasse 17, 4410 Liestal",10385189,2023-03-27,NA,"Gebrauchtfahrzeuge mit Garantie
Guten Tag danke das Sie sich für eines unserer Fahrzeuge interessieren. Der Wagen ist in einem allgemein guten Zustand. Er ist Servicegepflegt und das Servicebuch ist vorhanden. Der Km-Stand ist garantiert. Der Motor, sowie das Getriebe und die gesamte Mechanik funktionieren einwandfrei. Aussen ist er noch sehr schön und auch innen ist er sauber und gepflegt. Dazu bekommen Sie unser ab MFK Paket. Das bedeutet Erstens: Der Wagen wurde für Sie am 20.04.2023 frisch vorgeführt. (Damit Sie die vollen 3 Jahre zur Verfügung haben) Zweitens: Wir machen für Sie auch einen Service, wenn nötig mit Zahnriemen-Wechsel sowie Wasserpumpe-Ersatz. Drittens: Sie bekommen unsere Gratis Tetco Garantie 2 Jahre oder 20000 Km. Auf Motor / Turbo /  Getriebe. Schweiz und Europaweit freie Garagenwahl. Selbstbehalt 200.- Wir haben immer über 100 preiswerte Gebrauchtwagen ab MFK, mit neuem Service und mit Garantie in unserer Ausstellung. Natürlich können wir Ihnen auch Leasing, Kredit oder Fahrzeug Versicherungen anbieten. Haben Sie noch Fragen oder wünschen Sie einen Besichtigungstermin? Dann rufen Sie uns doch kurz an. Wir stellen Ihnen den Wagen dann zum ausgemachten Termin bereit. Direktwahl zu unserem Verkäufer 078 932 45 88 oder Festnetz 061 / 922 22 88

Fahrzeugimport
Suchen Sie nach einem speziellen Neuen oder neuerem gebrauchten Fahrzeug helfen wir Ihnen gerne diesen im europäischen Raum zu finden. Unsere guten Kontakte in Europa und unsere jahrelange Erfahrung beim Fahrzeugimport wird Sie begeistern. Durch den tiefen Euro sind im Moment Importfahrzeuge so Interessant wie nie. Oder Sie haben im Ausland ein Fahrzeug gekauft, dann können wir Ihnen gerne dabei behilflich sein, den Wagen zu importieren und diesen in der Schweiz vorzuführen. Rufen Sie bei unserem Experten an, er wird Sie gerne beraten. Verkauf direkt 078 / 932 45 88 oder Festnetz 061 / 922 22 88

Fahrzeugexport
Dazu kommen über 50 ab Platz/ EXPORT Fahrzeuge.  Gerne helfen wir Ihnen mit unserer jahrelangen Erfahrung. Verkauf direkt 078 / 932 45 88 oder Festnetz 061 / 922 22 88

Elektrofahrzeuge Führerscheinfrei und Kleinfahrzeuge bis 80 Kmh
In unserer Ausstellung finden Sie jetzt auch Elektrofahrzeuge für jedes Alter. Sie müssen alters oder Gesundheitsbedingt Ihren Führerschein abgeben. Wir bezahlen für Ihr Auto einen guten Preis und bringen Ihnen Ihr führerscheinfreies Elektrofahrzeug nach Hause. Sie suchen ein Elektrofahrzeug für die Kurzstrecke wir bieten eine grosse Auswahl mit Tempo 20 / 40 / oder 80 Km/h. Wir machen auch Service und Batterieservice für alle neuen und gebrauchten Elektrofahrzeuge. Unsere speziell ausgebildeten Mitarbeiter freuen Sich auf Ihre Anfrage. Mobil 078 932.45.88 oder Festnetz 061 / 922 22 88

Ersatzteile / Werkstatt
In unserem Ersatzteillager liegen für Sie über 60000 geprüfte Auto Gebrauchtteile. Unsere freie Werkstatt macht Service/ Reifen/ Klima/ Batterien/ Spengler arbeiten sowie die MFK für alle Marken. Unser kompetentes und motiviertes Team freut sich auf Ihre Anfrage. Mobil 078 / 932.45.88 oder Festnetz 061 / 922 22 88

Batterie Handel und Service
Wir können Ihnen Für 90% aller Weltweit verkauften Batterien eine Offerte machen. Ob Fahrzeug / Schiff / Stapler / Baumaschinen / Fahrrad / Solar und vieles mehr. Dazu bieten wir Service und Reparatur von Akkus aller Art an. Unser Personal wurde speziell für Ihre Bedürfnisse ausgebildet.  Tel. Mobil 078 932 45 88 oder Festnetz 061 / 922 22 88

 Fahrzeugentsorgung Recycling
Sie haben ein Fahrzeug das Sie entsorgen möchten. Wir kümmern uns gerne darum dieser Service ist meistens Gratis für Sie. Rufen Sie uns an und wir machen den Rest. Mobil 078 932 45 88 oder Festnetz 061 / 922 22 88

Kontakt / Öffnungszeiten / Adresse
Tetco Universe GmbH 
Lausenerstrasse 17 
4410 Liestal
Tel Festnetz 061 / 922 22 88
Mobil 078/ 932 45 88
Öffnungszeiten Montag bis Freitag 8.00 bis 12.00 und 13.30 bis 18.00 Uhr sowie samstags von 9.00 bis 14.00 UHR. 
Zufahrt mit dem Navi zu unserer Ausstellung über Altmarktstrasse 4410 Liestal direkt neben der SOCAR Tankstelle.",FALSE,1734,219
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2018-occasion-10341293","VOLVO XC60 D5 AWD Inscription Geartronic","Frisch ab Grössere Service Zahnriemen Frisch gemacht. 235 PS Voll Option Bei Interesse Bitte Telefonische Voranmeldung",28999,2018-04-01,"SUV / Tout-terrain",157000,"Diesel","Automatique",235,"4 roues motrices",8,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Landstrasse 95, 5412 Gebenstorf",10341293,2023-03-13,NA,"Bitte vereinbaren Sie einen Besichtigungstermin, damit wir das Fahrzeug für Sie bereitstellen können.
Ausserhalb unserer Öffnungszeiten, sowie z.B. auch sonntags.
Steht Ihnen unseren Ausstellung zur freien Besichtigung offen.

Selbstverständlich tauschen oder kaufen wir auch Ihr jetziges Fahrzeug zu marktgerechten Konditionen ein.
Unsere Verkaufspreise sind inklusive 7.7% MwSt., ebenfalls marktgerecht und NETTO..

****Bei Uns haben Sie keine zuzüglich Ablieferungspauschal***

Trotz der großen Sorgfalt sind Inserats Fehler nicht ausgeschlossen.
Irrtümer und Zwischenverkauf vorbehalten. Keine Gewähr für Ausstattungsdetails.


Garantie Bei Quality 1
12 Monaten oder 20.000 km
Optional ab 350 CHF

Schweizweite Lieferung gegen Aufpreis Möglich",FALSE,2040,233
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2016-occasion-10721552","VOLVO XC60 T6 AWD Summum Geartronic","1 Hand,1ere main, sièges enfants intègre...Kindersitz...AHK,crochet attelage",29000,2016-10-01,"SUV / Tout-terrain",99100,"Essence","Automatique",306,"4 roues motrices",7.7,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Rue de la Croix 22 (ZI), 2822 Courroux",10721552,2023-07-24,NA,"Vendu service ok, expertise du jour...",FALSE,2587,100
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2017-occasion-10917214","VOLVO XC60 D4 AWD Momentum Geartronic","Frisch ab MFK! Top Ausstattung!",29500,2017-10-01,"SUV / Tout-terrain",114000,"Diesel","Automatique",190,"4 roues motrices",5.1,TRUE,2022-07-19,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Sägegasse 9a, 3110 Münsingen",10917214,2023-10-05,NA,"Sehr geehrte Damen und Herren

Vielen Dank, dass Sie uns Ihr Vertrauen schenken.

Für eine unverbindliche Beratung und Probefahrt stehen wir Ihnen gerne zur Verfügung.

Besichtigungen/ Probefahrten
Bitte vereinbaren Sie einen Besichtigungstermin, damit wir das Fahrzeug für Sie bereitstellen können.
Besichtigungen sind auch ausserhalb der Öffnungszeiten möglich.

Leasing/ Finanzierung
Gerne erstellen wir für Sie eine passende Offerte.

Eintausch/ Ablösung bestehender Leasingverträge
Gerne tauschen wir Ihr Fahrzeug ein und kümmern uns auch um bestehende Leasingverträge.

Garantie
Für Fahrzeuge welche jünger als 12 Jahre sind und nicht über 180'000 km gelaufen sind bieten wir diverse Garantien an.
Für weitere Informationen bezüglich Garantien können Sie uns gerne anrufen.

Einlösung/ Umschreibung/ Versicherung
Bei Bedarf erledigen wir für Sie gerne die Einlösung/ Umschreibung beim Strassenverkehrsamt.
Gerne lassen wir für Sie auch eine Offerte von der Versicherung erstellen. Dabei profitieren Sie von unserem Partnerrabatt.

Abholung/ Lieferung
Die Abholung vom Fahrzeug kann auch ausserhalb der Öffnungszeiten erfolgen.
Lieferungen sind auf Aufpreis/ Absprache möglich.

Trotz der großen Sorgfalt sind Inseratsfehler nicht ausgeschlossen.",FALSE,2222,27
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2019-occasion-10931849","VOLVO XC60 D4 AWD Momentum Geartronic","**LED**Xenon**Navigation**Rückfahrkamera**Bluetooth**Tempomat**el. Heckklappe**Sitzheizung**uvm.**",29880,2019-07-01,"SUV / Tout-terrain",182000,"Diesel","Automatique",190,"4 roues motrices",7.7,TRUE,2023-10-10,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois","Sinserstrasse 400, 6330 Cham/Zug",10931849,2023-10-10,NA,"- Über 200 Fahrzeuge auf www.wb-garage.ch
- Plus de 200 véhicules sur www.wb-garage.ch

ex Aussendienstwagen

Wichtige, nennenswerte Ausstattung:

*schon ab CHF 390.- / Monat erhältlich
*lückenloser Servicenachweis
*garantiert unfallfrei
*Sitzheizung
*Tempomat
*Navigation
*Bluetooth (Freisprecheinrichtung)
*Klimaautomatik
*LED
*Xenon
*Abstandsregler
*el. Heckklappe
*Blis
*uvm.

auf Wunsch und gegen Aufpreis kann eine Garantie über Quality1 abgeschlossen werden. ab CHF 650.-

Profittieren Sie von unserer großen Auswahl und langjährigen Erfahrung

* Große Auswahl an Lager- u. Vorlauffahrzeuge
* Top-Occasionen zu Markgerechten Preisen
* Garantie Verlängerung über QUALITY1
* Fahrzeugeintausch zu fairen Preisen
* Finanzierung / Leasing auch ohne Anzahlung
* Lieferservice CH-weit ab CHF 350,-
* Eigene Werkstatt zu fairen Stundenansätzen


Besuchen Sie unsere Ausstellung in Cham und vereinbaren einen Termin. Wir haben verschieden Lagerorte und/oder das Fahrzeug kann sich noch im Vorlauf befinden oder zwischenzeitlich verkauft sein.

Preisänderung, Zwischenverkauf und Irrtum vorbehalten.
Angabe des Neupreises ohne Gewähr.

Der Verkaufspreis versteht sich zzgl. Ablieferungspauschale (falls erwünscht)
CHF 450.- für Reinigung, Volltanken, Vignette, Fußmatten, Ein-Umlösung….",FALSE,1584,22
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2019-occasion-10634759","VOLVO XC60 2.0 D4 R-Design AWD","Gepflegter XC60 R-Design",29888,2019-01-01,"SUV / Tout-terrain",133900,"Diesel","Automatique",190,"4 roues motrices",7.7,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Thunstrasse 94, 3700 Spiez",10634759,2023-06-22,NA,"Nette Bedinung Danke",FALSE,1765,132
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2014-occasion-10889201","VOLVO XC60 3.0 T6 Kinetic R-Design AWD","*** Leasing-Aktion ab 3.88% *** Anhängerkupplung - Navi - Bi-Xenon - Tempomat - Lederausstattung - Sportsitze vorne - Sitzheizung vorne + hinten - Keyless",29890,2014-09-01,"SUV / Tout-terrain",70500,"Essence","Automatique",305,"4 roues motrices",10.7,TRUE,2023-01-29,FALSE,TRUE,"À partir de la livraison du véhicule","Wilerstrasse 72, 9542 Münchwilen",10889201,2023-09-26,70955,"- Leasing-Aktion ab 3.88%
Zusätzliche Infos zu diesem Fahrzeug:
- Interessante Leasingkonditionen
- Optional: Service-Paket – sparen Sie jetzt 30%!
- Spannende Eintauschangebote, bringen Sie Ihr Auto mit.
- Sehr guter Zustand, inklusive Gebrauchtwagengarantie
700 FAHRZEUGE – UND EINE GANZE AUTO WELT DAZU

Ein herzliches «GRÜEZI» aus der Ostschweiz

Seit über 40 Jahren sind Autos unsere Leidenschaft und zufriedene Kunden unser Zündstoff. Bei uns treffen Sie auf eine in der Schweiz einzigartige Auto Welt: Egal ob in unserer Werkstatt, in der modernen Lackiererei oder in unserem grossen Showroom – wir bieten alles rund ums Auto. 

Unser Familienunternehmen beschäftigt über 100 Mitarbeiter, die sich jeden Tag mit Herzblut um die Wünsche unserer Kunden kümmern. 

Kommen Sie unverbindlich auf einen Kaffee vorbei und lernen Sie uns kennen. Wir freuen uns auf Ihren Besuch! 

Das erwartet Sie in unserer Auto Welt:
- 700 Neuwagen und Gebrauchtwagen
- Ein sympathisches Team mit viel Herz und Kompetenz
- Persönliche und umfassende Betreuung
- vor und nach dem Kauf
- Alles unter einem Dach
- Umfangreiches Dienstleistungsangebot wie
 - Service & Reparatur, Tuning & Styling 
- Carrosserie & Lackiererei, Tankstelle mit Waschanlage
- und vieles mehr

Garagen/Händler:  Sie sind herzlich willkommen, profitieren Sie von Spezialkonditionen!

So stellt sich unser Best-Preis-Angebot zusammen:
-  Bestes Preis-Leistungs-Verhältnis der Schweiz
- Vergleichen - Probe fahren
 - mit gutem Gefühl entscheiden
- Faire Leasing-Konditionen
- Fairer Eintauschpreis
- bei uns sind alle Eintauschfahrzeuge willkommen!

So finden Sie uns:
Wir sind direkt an der A1 zwischen St. Gallen und Winterthur gelegen. Nehmen Sie die Ausfahrt 76 (Münchwilen) und fahren Sie auf der Hauptstrasse Richtung Wil. Eingangs von Wil befindet sich unsere Auto Welt - Sie können uns nicht verfehlen! :-)

Reisen Sie mit dem Zug an 
Gerne holen wir Sie am Bahnhof Wil ab - rufen Sie uns einfach an.

Kommen Sie vorbei, erfahren Sie Leidenschaft! - vonrotz.ch",FALSE,3348,36
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2017-occasion-9810468","VOLVO XC60 2.4 D5 Summum AWD S/S","*Jetzt Anhängerkupplung abnehmbar geschenkt*inkl. Winterräder mit neuen Pneus*ab MFK & Service*Rufen Sie uns an!",29900,2017-02-01,"SUV / Tout-terrain",78900,"Diesel","Automatique",220,"4 roues motrices",5.7,TRUE,2022-03-31,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Zürichstrasse 37, 4922 Bützberg",9810468,2022-11-14,60350,"Herzlich Willkommen bei carplanet.ch

Danke, dass Sie sich für dieses Fahrzeug interessieren.

Möchten Sie dieses Fahrzeug gerne Probefahren?
Wollen Sie eine unverbindliche Offerte mit einer massgeschneiderten Finanzierungsvariante (Leasing oder Finanzierungskauf)? 

Oder haben Sie ein Fahrzeug, das Sie Eintauschen möchten? 

Gerne stehen wir Ihnen für diese Fragen zur Verfügung. 

We speak english, On parle français, Noi parliamo l'italiano.

Sie erreichen uns unter der Telefonnummer 062 958 60 70 oder per 

Ihr Scheeberger Automobile Team Bützberg",FALSE,2464,352
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2017-occasion-9411931","VOLVO XC60 T6 AWD Inscription Geartronic","Volvo XC 60 T6 AWD, Frisch ab MFK und Service, Klima, Navi, Ledersitze Sitzheizung, Head Up display, Top Ausstattung...",29900,2017-10-01,"SUV / Tout-terrain",143000,"Essence","Automatique",320,"4 roues motrices",7.7,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Schachenweg 24, 3250 Lyss-Bern",9411931,2022-11-14,NA,"Alles im grünen Bereich",FALSE,2222,352
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2018-occasion-10850639","VOLVO XC60 T5 AWD R-Design Geartronic","Véhicule Suisse ! Crochet 2'400 Kg et suspensions pneumatiques. Voiture garantie et expertisée du jour. Service effectué.",29900,2018-07-01,"SUV / Tout-terrain",153800,"Essence","Automatique",250,"4 roues motrices",9.7,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 15'000 km","Chemin de Cudrex 13, 1030 Bussigny-Lausanne",10850639,2023-09-12,85110,"Véhicule Suisse ! Crochet 2'400 Kg et suspensions pneumatiques.

Voiture garantie et expertisée du jour. Service effectué.

Véhicule en parfait état, toujours entretenu avec 4 roues d’été et 4 roues d’hiver en jantes aluminium.

REPRISE, CREDIT OU LEASING POSSIBLE.

Nous vendons des véhicules de qualité, en excellent état général, avec documents d’origine et deux clefs. Tous nos véhicules sont garantis non-accidentés et les kilomètres sont certifiés.

Essai uniquement sur rendez-vous après avoir discuté des modalités de paiement et de reprise éventuelle.

Voici maintenant plus de 25 ans que Joaquim Correia vous conseil la meilleure occasion. Confiance, qualité et service sont les maitres mots qui qualifient le mieux notre passion pour l’automobile.

C'est avec un très grand plaisir que nous vous accueillons au garage Passion Automobiles Sàrl à Bussigny, nous répondrons à vos attentes en :

Nous parlons Français
Nós falamos Português
Hablamos Español
We speak English",FALSE,1949,50
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2017-occasion-10859600","VOLVO XC60 D5 AWD Summum","",29900,2017-05-01,"SUV / Tout-terrain",64400,"Diesel","Automatique",220,"4 roues motrices",NA,TRUE,2023-02-01,FALSE,TRUE,"À partir de la livraison du véhicule, 6 mois ou 10'000 km","Kantonsstrasse 100, 8864 Reichenburg",10859600,2023-09-15,NA,"Immer eine sehr nette Bedienung",FALSE,2375,47
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2018-occasion-10976764","VOLVO XC60 D5 AWD Inscription Geartronic","- Ab MFK - Servicegepflegt - Panoramadach - 360 Kamera - Massagesitze vorne - Keyless - El. Heckdeckel - LED Scheinwerfer",29900,2018-06-01,"SUV / Tout-terrain",148500,"Diesel","Automatique",235,"4 roues motrices",8,TRUE,NA,FALSE,FALSE,"","Buetigenstrasse 72, 2557 Studen BE",10976764,2023-10-27,NA,"- Ab MFK
- Servicegepflegt
- Panoramadach
- 360 Kamera
- Massagesitze vorne
- Keyless
- El. Heckdeckel
- LED Scheinwerfer",FALSE,1979,5
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2016-occasion-10883365","VOLVO XC60 T6 AWD Momentum Geartronic (Automat)","Gepflegtes Fahrzeug, Automat, Navi, DAB+, Rückfahrkamera, Leder/Sitzheizung, Panoramadach, Autopark Hegnau AG, 044 946 36 36",29900,2016-07-01,"SUV / Tout-terrain",74300,"Essence","Automatique",306,"4 roues motrices",7.7,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Büelstrasse 44, 8604 Hegnau / Volketswil",10883365,2023-09-23,NA,"Herzlich willkommen im AUTOPARK HEGNAU

Besten Dank für Ihr Interesse an unseren Fahrzeugen.

Unser kompetentes Verkaufspersonal freut sich, Sie persönlich, telefonisch oder per Mail begrüssen und beraten zu dürfen. Zögern Sie nicht uns zu kontaktieren. Wir sprechen Deutsch, Englisch und ein wenig Französisch.

Besichtigung / Probefahrten

Bitte für Besichtigungen und Probefahrten vorher einen Termin vereinbaren. Ausserhalb unserer Öffnungszeiten, sowie z.B. auch sonntags, steht Ihnen unsere Ausstellung zur freien Besichtigung offen. Wünschen Sie einen Beratungstermin ausserhalb unserer Öffnungszeiten, ist dies nach vorheriger Terminabsprache sehr wohl möglich.

Leasing / Finanzierung

Gerne unterbreiten wir Ihnen auch ein Leasing- oder Finanzierungsangebot zu sehr fairen Konditionen.

Eintausch / Ankauf

Selbstverständlich tauschen oder kaufen wir auch Ihr jetziges Fahrzeug zu marktgerechten Konditionen ein.

Verkaufspreise

Unsere Verkaufspreise sind inklusive 7.7% Mehrwertsteuer, äusserst knapp kalkuliert und deshalb NETTO (Festpreise / Fixpreise).

Transparenz / Ehrlichkeit

Wir sind ein äusserst fairer Partner im Umgang mit unseren Kunden und leben nach dem Motto: Transparenz und Ehrlichkeit währt und fährt am Längsten …

Deshalb weisen wir Sie auch bereits jetzt höflich darauf hin, dass wir beim Kauf dieses Fahrzeugs bei uns eine Ablieferungspauschale in der Höhe von Fr. 450.-- erheben. In diesem Betrag sind unter Anderem eine aktuelle Vignette, eine Tankfüllung, eine 1-jährige Gebrauchtwagengarantie “Quality1 “Base“ sowie diverse weitere Dienstleistungen wie z.B. die administrativen Arbeiten für die Immatrikulation des Fahrzeuges enthalten.

Kontakt

Für sämtliche Anliegen und Auskünfte stehen wir Ihnen selbstverständlich während unseren Geschäftszeiten von Montag bis Samstag sehr gerne zur Verfügung.

Testen Sie uns … wir freuen uns auf Ihre Kontaktaufnahme unter:

044 946 36 36 oder 079 420 18 18

Autopark Hegnau AG
Büelstrasse 44
8604 Hegnau-Volketswil
Tel.: 044 946 36 36
Fax: 044 834 00 77

Irrtümer und Preisänderungen vorbehalten.",FALSE,2679,39
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2017-occasion-10932105","VOLVO XC60 T6 AWD Executive Plus Geartronic","CH-Fahrzeug, Bi-Xenon, Navigationssystem, Keyless Go, Panoramaglasdach, Rückfahrkamera, DAB+, Parksensoren, Leder, BLIS",29900,2017-03-01,"SUV / Tout-terrain",93200,"Essence","Automatique",306,"4 roues motrices",7.7,TRUE,2023-01-17,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Chaltenbodenstrasse 18, 8834 Schindellegi",10932105,2023-10-10,NA,"Top Beratung, Top Autos",FALSE,2436,22
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2016-occasion-10868792","VOLVO XC60 T6 AWD Summum","Franz AG: Immer das Passende an 6 Standorten.",29900,2016-11-01,"SUV / Tout-terrain",101000,"Essence","Automatique",306,"4 roues motrices",7.7,TRUE,NA,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois","St. Gallerstrasse 106, 8404 Winterthur",10868792,2023-09-19,79315,"Zu diesem Angebot kann ein Ablieferungspaket für Fr. 490.- erworben werden, welches unter anderem technische Aufbereitung, Tankfüllung, Vignette und komplette Reinigung des Fahrzeuges enthält. Weitere Informationen zum Ablieferungspaket erhalten Sie von unserem Verkaufspersonal.
              
                Garantie: 12 Monate / unbegrenzt km",FALSE,2556,43
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2018-occasion-10059196","VOLVO XC60 2.0 D4 R-Design AWD","| frisch ab Mfk | frisch ab Service  |",29900,2018-01-01,"SUV / Tout-terrain",149212,"Diesel","Automatique",191,"4 roues motrices",5.5,TRUE,2022-12-15,FALSE,TRUE,"À partir de la livraison du véhicule, 12 mois ou 150'000 km","Sihlbruggstrasse 2, 6340 Baar",10059196,2022-11-28,65935,"Hüsser & Palkoska AG | Volvo-Baar
Ihr Volvo-Partner im Kanton Zug und Umgebung seit 1969. 
Unser Garagenbetrieb ist der kompetente Ansprechpartner bei allen Themen rund ums Auto.
Ob Fahrzeugkauf, Finanzierung und Versicherungsangebote, wir helfen Ihnen gerne, dass maßgeschneidert Angebot für Sie zu finden. 
Zeit für einen Wechsel? 
Auch Eintauschfahrzeuge sind gerne Willkommen bei uns.

Wir freuen uns Sie bald persönlich bei uns begrüssen zu dürfen. 
Hüsser & Palkoska AG",FALSE,2130,338
