"","annonce.link.href","title","subtitle","price","date","body.type","kilometers","fuel.type","transmission","power","drivetrain","consumption","expertise","expertise.date","accident","warranty","warranty.details","location","listing.id","created.date","new.price","description.text","defective","vehicle.age","listing.age","vehicle.age.squared","kilometers.squared","cabriolet","suv","sedan","diesel","hybrid","natural.gas","manual","awd"
"48","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2006-occasion-10805535","SKODA Octavia 1.9 TDI Adventure 4x4","",2800,"2006-11-01","Break",188026,"Diesel","Boîte manuelle",105,"4 roues motrices",6.1,FALSE,"2019-05-27",FALSE,FALSE,"","Route du Moulin 67, 3977 Granges",10805535,"2023-08-28",NA,"Bonne état. Roule bien.",FALSE,6199,55,38427601,35353776676,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"49","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2008-occasion-10890666","SKODA Octavia 2.0 TDI RS","",2800,"2008-02-01","Break",329000,"Diesel","Boîte manuelle",170,"Traction avant",5.8,FALSE,NA,FALSE,FALSE,"","Chli Ebnet 1, 6403 Küssnacht am Rigi",10890666,"2023-09-26",NA,"",FALSE,5742,26,32970564,1.08241e+11,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
"50","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2011-occasion-10951758","SKODA Octavia Combi 1.8 TSI Swiss Adventure 4x4","",2800,"2011-07-01","Break",148000,"Essence","Boîte manuelle",160,"4 roues motrices",7.7,FALSE,"2020-10-10",FALSE,FALSE,"","Kreuzfeldstrasse 2, 5644 Auw (Kanton Aargau)",10951758,"2023-10-18",38680,"Motor läuft auf 3 Zylindern",FALSE,4496,4,20214016,2.1904e+10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"51","https://www.autoscout24.ch/fr/d/skoda-octavia-limousine-occasion-10958703","SKODA OCTAVIA","",2800,"2005-08-01","Limousine",230541,"Diesel","Automatique",105,"Traction avant",NA,FALSE,"2020-06-03",FALSE,FALSE,"","Zürichstrasse 98, 3360 Herzogenbuchsee",10958703,"2023-10-20",NA,"",FALSE,6656,2,44302336,53149152681,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"52","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2008-occasion-10839314","SKODA Octavia 1.9 TDI Elegance","***AB MFK 9.2022***läuft super***Klima***Automat***",2800,"2008-03-01","Break",321500,"Diesel","Boîte manuelle",105,"Traction avant",5.4,TRUE,"2022-09-02",FALSE,FALSE,"","Bösch 63, 6331 Hünenberg",10839314,"2023-09-08",NA,"netter Skoda Kombi
läuft super
mit Klima
Automat
Motor und Getriebe ist in Ordnung
MFK 2.9.2022

Wünschen Sie eine Besichitgung oder Probefahrt..:??...Rufen Sie uns an!!",FALSE,5713,44,32638369,103362250000,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
"53","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2007-occasion-10444163","SKODA Octavia 2.0 TFSI RS","",2900,"2007-08-01","Break",239000,"Essence","Boîte manuelle",200,"Traction avant",7.9,FALSE,"2019-06-04",FALSE,FALSE,"","Höndlenstrasse 7, 6274 Eschenbach",10444163,"2023-04-17",NA,"Ab platz",FALSE,5926,188,35117476,5.7121e+10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"54","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2008-occasion-10665016","SKODA Octavia 2.0 TDI Adventure 4x4","B04",2900,"2008-09-01","Break",250000,"Diesel","Boîte manuelle",140,"4 roues motrices",6.3,FALSE,"2020-04-14",FALSE,FALSE,"","Widenholzstrasse 4, 8305 Dietlikon",10665016,"2023-07-03",NA,"B04 MIT KLIMA AB PLATZ",FALSE,5529,111,30569841,6.25e+10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"55","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2009-occasion-10772630","SKODA Octavia Combi 1.8 TSI Swiss Adventure 4x4","",2900,"2009-05-01","Break",180000,"Essence","Boîte manuelle",160,"4 roues motrices",7.7,FALSE,"2021-04-15",FALSE,FALSE,"","Rte d'Evian 100, 1860 Aigle",10772630,"2023-08-15",NA,"",FALSE,5287,68,27952369,3.24e+10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"56","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2008-occasion-10875363","SKODA Octavia 2.0 TDI Swiss Adventure 4x4","",2900,"2006-11-01","Break",171450,"Diesel","Boîte manuelle",140,"4 roues motrices",6.3,FALSE,"2020-09-23",FALSE,FALSE,"","Bielstrasse 18, 3902 Glis",10875363,"2023-09-21",NA,"",FALSE,6199,31,38427601,29395102500,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"57","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2009-occasion-10871060","SKODA Octavia Combi 2.0 TDI Laurin & Klement 4x4","",2900,"2009-07-01","Break",355000,"Diesel","Boîte manuelle",140,"4 roues motrices",6.3,FALSE,NA,FALSE,FALSE,"","Route du Moulin 67, 3977 Granges",10871060,"2023-09-19",NA,"",FALSE,5226,33,27311076,1.26025e+11,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"58","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2009-occasion-10905560","SKODA Octavia Combi 1.8 TSI Adventure 4x4","",2900,"2009-07-01","Break",249000,"Essence","Boîte manuelle",160,"4 roues motrices",7.7,FALSE,"2021-10-22",FALSE,FALSE,"","Überlandstrasse 109, 8951 Unterengstringen",10905560,"2023-10-01",NA,"Auto steht in oberhasli 8156 . Buchenhag strasse 2 . Auto ist sehr sauber .",FALSE,5226,21,27311076,6.2001e+10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"59","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2006-occasion-10960168","SKODA Octavia 2.0 TFSI RS","*CH FAHRZEUG*GUTER ZUSTAND*SERVICE GEPFLEGT*TEIL LEDER*KLIMA*NAVI*PARKSENSOR*8FACH ALLU*",2900,"2006-09-01","Break",230000,"Essence","Boîte manuelle",200,"Traction avant",7.9,FALSE,NA,FALSE,FALSE,"","Riedstrasse 6, 8620 Wetzikon",10960168,"2023-10-20",NA,"*CH FAHRZEUG*GUTER ZUSTAND*SERVICE GEPFLEGT*TEIL LEDER*KLIMA*NAVI*PARKSENSOR*8FACH ALLU*",FALSE,6260,2,39187600,5.29e+10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"60","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2011-occasion-10766444","SKODA Octavia Combi 1.8 TSI Arosa 4x4","",2990,"2011-05-01","Break",233600,"Essence","Boîte manuelle",160,"4 roues motrices",7.7,FALSE,NA,FALSE,FALSE,"","Zeughausstrasse 26, 6210 Sursee",10766444,"2023-08-12",NA,"BITTE KEIN SMS UND EMAILS

Preis: 2990.- FIX FIX FIX KEIN VERHANDELBAR

Skoda Octavia 1.8 4x4 mit AHK bis 1500Kg
6 Gang Handschaltung

JG: 11.05.2011
KM: 233600
MFK: 11.2020

- Sommerbereifung auf Alufelgen
- Tempomat
- Parksensor vorne und hinten
- AUX Anschluss 
- mit sehr viele Optionen...

Beim Skoda wurde immer regelmässig der Service durchgeführt
- Letzt Service wurde mit 203000KM durchgeführt

Aussen und Ihnen hat er den KM und dem Alter Gebrauchsspuren

EINTAUSCH MÖGLICH

Für WEITER Info bitte unter
0796589910
BESICHTIGUNG NUR MIT VORANMELDUNG",FALSE,4557,71,20766249,54568960000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"61","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2006-occasion-10959807","SKODA Octavia 1.6 Tour","Zahnriemen ersetzt.",2990,"2006-07-01","Break",184000,"Essence","Boîte manuelle",102,"Traction avant",7.2,TRUE,"2022-11-02",FALSE,FALSE,"","Surhardweg 14, 5102 Rupperswil",10959807,"2023-10-20",NA,"Zahnriemen ersetzt, gut Zustand, Service gepflegt, Eitausch möglich.",FALSE,6322,2,39967684,3.3856e+10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"62","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2009-occasion-10933708","SKODA Octavia Combi 1.4 TSI Ambiente","",2999,"2009-08-01","Break",170543,"Essence","Boîte manuelle",122,"Traction avant",6.3,FALSE,"2021-03-11",FALSE,FALSE,"","MEISENWEG 10, 3292 Busswil b  Büren",10933708,"2023-10-11",NA,"",FALSE,5195,11,26988025,29084914849,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"63","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2009-occasion-10014829","SKODA Octavia Combi 1.4 TSI Ambiente","Steuerkette geräusch",3000,"2009-09-01","Break",151856,"Essence","Boîte manuelle",122,"Traction avant",6.3,FALSE,"2022-08-29",FALSE,FALSE,"","Sennwalder str 34, 9465 Salez",10014829,"2022-11-15",NA,"",FALSE,5164,341,26666896,23060244736,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"64","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2012-occasion-10277645","SKODA Octavia Combi 1.8 TSI Ambition 4x4","Bitte rufen Sie dieser Telefonnummer an 0041797177766",3000,"2012-02-01","Break",290000,"Essence","Boîte manuelle",160,"4 roues motrices",7.7,FALSE,"2019-10-28",FALSE,FALSE,"","8134 Adliswil",10277645,"2023-02-21",NA,"Im Auftrag zum verkaufen, das Auto steht in der Stadt Schöneberg.

Für weitere Informationen bitte rufen Sie der Obern Telefonnummer an",FALSE,4281,243,18326961,8.41e+10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"65","https://www.autoscout24.ch/fr/d/skoda-octavia-limousine-2011-occasion-10901932","SKODA Octavia 1.8 TSI Ambiente","Das Auto ist in sehr gutem Zustand Motor und Getriebe sind sehr gut Probe Fahrt möglich noch über eine Jahr MFK",3000,"2012-01-01","Limousine",140000,"Essence","Boîte manuelle",160,"Traction avant",6.9,FALSE,"2022-09-30",FALSE,FALSE,"","Niederwilerstrasse 35, 5610 Wohlen AG",10901932,"2023-09-29",NA,"8x bereift",FALSE,4312,23,18593344,1.96e+10,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"66","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2009-occasion-10483197","SKODA Octavia Combi 1.4 TSI Ambiente DSG","",3100,"2009-11-01","Break",260000,"Essence","Boîte manuelle automatisée",122,"Traction avant",6.3,FALSE,"2020-01-28",FALSE,FALSE,"","Gärtnereiweg 2, 4665 Oftringen",10483197,"2023-05-01",NA,"LEIDER MEINE E,MAIL IST GESPERT, NUR PERR TELFFON KÖNNEN SIE MIR KONTAKTIEREN GRUSS .NASER 
GETRIEBE RUCKELT",FALSE,5103,174,26040609,6.76e+10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"67","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2011-occasion-10221818","SKODA Octavia Combi 1.8 TSI Ambition DSG","Motor läuft auf 3 zylinder",3200,"2011-12-01","Break",229553,"Essence","Boîte manuelle automatisée",160,"Traction avant",6.6,FALSE,"2021-04-07",FALSE,FALSE,"","Seetalstrasse 215, 6032 Emmen",10221818,"2023-02-01",NA,"",FALSE,4343,263,18861649,52694579809,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"68","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2009-occasion-10706484","SKODA Octavia 2.0 TFSI RS","Auto ist in einem guten Zustand, Läuft Einwandfrei, RS Benzin, Schaltgetriebe, Kombi, Klima, Navigation, MFK 6.2022",3300,"2009-01-01","Break",233000,"Essence","Boîte manuelle",200,"Traction avant",7.5,TRUE,"2022-06-28",FALSE,FALSE,"","Grindel 33, 6017 Ruswil",10706484,"2023-07-17",NA,"La voiture est en bon état, fonctionne parfaitement, essence RS, transmission manuelle, break, climatisation, navigation, MFK 6.2022",FALSE,5407,97,29235649,5.4289e+10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"69","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2009-occasion-10915391","SKODA Octavia 1.9 TDI Tour","",3300,"2009-09-01","Break",250000,"Diesel","Boîte manuelle",101,"Traction avant",5.2,TRUE,NA,FALSE,FALSE,"","Route de Sullens 9, 1303 Penthaz",10915391,"2023-10-04",NA,"Voiture en très bon état général , toutes les services sont suivi , vendu expertiser du jour + services a jour au même prix",FALSE,5164,18,26666896,6.25e+10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
"70","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2011-occasion-10857487","SKODA Octavia Combi 1.8 TSI Arosa 4x4","",3400,"2011-02-01","Break",186087,"Essence","Boîte manuelle",160,"4 roues motrices",7.7,FALSE,"2021-02-23",FALSE,FALSE,"","Bielstrasse 49, 3900 Gamsen",10857487,"2023-09-14",NA,"",FALSE,4646,38,21585316,34628371569,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"71","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2011-occasion-10723601","SKODA Octavia Combi 1.8 TSI Adventure 4x4","",3400,"2011-06-01","Break",175067,"Essence","Boîte manuelle",160,"4 roues motrices",7.7,FALSE,"2021-09-01",FALSE,FALSE,"","Bernstrasse 27, 8952 Schlieren",10723601,"2023-07-25",NA,"Sehr angenehmer Service mit einer sehr kompetenten und ausführlichen Beratung. ...",FALSE,4526,89,20484676,30648454489,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"72","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2009-occasion-10546876","SKODA Octavia 1.6 Tour","Wenn frisch ab Mfk zusätzlich chf 600/1-2 Wochen lieferfrist!",3490,"2009-03-01","Break",237900,"Essence","Boîte manuelle",102,"Traction avant",7.2,TRUE,"2023-06-30",FALSE,FALSE,"","Gummertliweg 6, 4702 Oensingen",10546876,"2023-05-23",NA,"Mit frisch Service und MFK",FALSE,5348,152,28601104,56596410000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"73","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2008-occasion-10856577","SKODA Octavia 1.6 Elegance","",3499,"2008-10-01","Break",203000,"Essence","Boîte manuelle",102,"Traction avant",7.4,TRUE,"2023-10-27",FALSE,FALSE,"","Zürichstrasse 52, 3360 Herzogenbuchsee",10856577,"2023-09-14",NA,"Fahrzeug befindet sich in einem guten und gepflegten zustand von innen wie auch von außen.

Fahrzeug ist lückenlos Regelmäßig gewartet worden.

Sehr geehrte Damen und Herren

Vielen Dank, dass Sie uns Ihr Vertrauen schenken und sich für unser Angebot entschieden haben.

Für eine unverbindliche Beratung und Probefahrt stehen wir Ihnen gerne zur Verfügung.

Bitte vereinbaren Sie einen Besichtigungstermin, damit wir das Fahrzeug für Sie bereitstellen können.

Trotz der großen Sorgfalt sind Inserats Fehler nicht ausgeschlossen.

Irrtümer und Zwischenverkauf vorbehalten, Keine Gewähr für Ausstattungsdetails.",FALSE,5499,38,30239001,4.1209e+10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"74","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2011-occasion-10179772","SKODA Octavia Combi 1.8 TSI Ambiente DSG","AUTO SCHMERIKON  die günstigsten weit und breit GARANTIE, TOP-Eintausch Leasing Tel 055 282 10 00  Täglich OFFEN 8H-19H",3500,"2011-04-01","Break",156200,"Essence","Automatique",160,"Traction avant",6.6,FALSE,NA,FALSE,FALSE,"","St. Gallerstrasse 41, 8716 Schmerikon",10179772,"2023-01-17",37140,"auto züri west eine SCHWEIZWEIT GÜNSTIGSTE - OCCASION
 Schön, dass Sie sich für unser Angebot interes-
sieren, dieses Fahrzeug steht bei uns in der Aus-
stellung und Sie können JEDERZEIT unverbindlich
  eine Probefahrt machen.
 
 400 weitere TOP OCCASIONEN AN LAGER
 - 12 MIT GARANTIE
 - SCHWEIZWEIT NIRGENDS GÜNSTIGER
 
 400 weitere NEUWAGEN AN LAGER
 - 28%-44% Superrabatt
 - DANK DIREKTIMPORT SCHWEIZWEIT NIRGENDS GÜNSTIGER
 - EUROPA WERKSGARANTIE 
 
 128 weitere TOP Angebote im robotergesteuerten AutoTower, in Minutenfrist zur Probefahrt bereit
 
 - IMMER SUPER EINTAUSCHOFFERTEN
 
 - BARANKAUF ALLER MARKEN 079 571 48 54 
 
 - TÄGLICH OFFEN 8-21 UHR SONNTAG BESICHTIGUNG
 
TOP Finanzierung mit ""azw FINANCE""  ab CHF 50 pro Monat mit oder ohne Anzahlung nach Ihrem Wunsch
 
  Garantie:
 
 
  Speziell zu erwähnen ist: 
   SUPER GELEGENHEIT!!! Diverse Mängel!!! Kombi zum Tiefpreis Automat!!! , Frisch ab MFK 22.11.2022! Klimaautomatik, Einparkhilfe hinten, 16"" Alu, Metallic, Tempomat, Nebelscheinwerfer, Bordcomputer, 4x el. Fenster, Armlehne vo., Jumbo-Box, AUX-Anschluss, Radio BLUES CD, Tagfahrlicht, 6x Airbags,Zentralverriegelung mit Funk, getrennte Rückbank, ISOFIX, Spiegel el. verstellbar, Kreuzstützen vorne u.v.m., Bei weiteren Fragen wenden Sie sich bitte an unsere Verkaufsberater!",FALSE,4587,278,21040569,24398440000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"75","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2009-occasion-10507347","SKODA Octavia Combi 1.8 TSI Ambiente","",3500,"2009-06-01","Break",198000,"Essence","Boîte manuelle",160,"Traction avant",7,FALSE,"2021-01-14",FALSE,FALSE,"","Dammstrasse 1, 8107 Buchs Zürich",10507347,"2023-05-09",NA,"Euro 4",FALSE,5256,166,27625536,3.9204e+10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"76","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2005-occasion-10502674","SKODA Octavia 2.0 TFSI RS","Sehr schöne Fahrzeug mit Klimaanlage.",3500,"2005-11-01","Break",153000,"Essence","Boîte manuelle",200,"Traction avant",7.9,FALSE,"2020-06-05",FALSE,FALSE,"","Grindel 33, 6017 Ruswil",10502674,"2023-05-07",NA,"Mechanisch ist es sehr gut, Optisch ist es schön, Serviceheft ist vorhanden.",FALSE,6564,168,43086096,2.3409e+10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"77","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2012-occasion-10684637","SKODA Octavia Combi 1.2 TSI Active DSG","",3500,"2012-01-01","Break",180200,"Essence","Boîte manuelle automatisée",105,"Traction avant",5.9,FALSE,"2021-07-09",FALSE,FALSE,"","Route d'Autigny 4, 1744 Chénens",10684637,"2023-07-09",NA,"",FALSE,4312,105,18593344,32472040000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"78","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2006-occasion-10843861","SKODA Octavia 2.0 TFSI RS","!!! MFK: 05.09.2023 !!! FRISCH AB SERVICE !!!",3500,"2006-03-01","Break",281000,"Essence","Boîte manuelle",200,"Traction avant",7.9,TRUE,"2023-09-05",FALSE,FALSE,"","Witzbergstrasse 5L, 8330 Pfäffikon ZH",10843861,"2023-09-10",NA,"!!! MFK: 05.09.2023 !!! FRISCH AB SERVICE !!!",FALSE,6444,42,41525136,7.8961e+10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"79","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2008-occasion-10958020","SKODA Octavia Scout 2.0 TDI 4x4","",3500,"2008-05-01","Break",204000,"Diesel","Boîte manuelle",140,"4 roues motrices",6.4,FALSE,"2022-03-22",FALSE,FALSE,"","Herawisweg 7, 7203 Trimmis",10958020,"2023-10-19",NA,"",FALSE,5652,3,31945104,4.1616e+10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"80","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2011-occasion-10953467","SKODA Octavia Combi 1.8 TSI Adventure 4x4","",3500,"2011-01-01","Break",180000,"Essence","Boîte manuelle",160,"4 roues motrices",7.7,FALSE,"2020-10-18",FALSE,FALSE,"","Pfäffikerstrasse 36, 8610 Uster Zürich",10953467,"2023-10-18",NA,"Bei jemanden der so unfreundlich und unprofessionell auf negative Kommentare ...",FALSE,4677,4,21874329,3.24e+10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"81","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2008-occasion-10962641","SKODA Octavia Scout 2.0 TDI 4x4","",3500,"2008-03-01","Break",248000,"Diesel","Boîte manuelle",140,"4 roues motrices",6.4,FALSE,"2021-04-09",FALSE,FALSE,"","Bernstrasse 242,, 4852 Rothrist ( AG )",10962641,"2023-10-21",NA,"",FALSE,5713,1,32638369,6.1504e+10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"82","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2011-occasion-10948859","SKODA Octavia Combi 1.2 TSI Elegance","",3500,"2011-12-01","Break",274227,"Essence","Boîte manuelle",105,"Traction avant",5.8,FALSE,"2021-03-12",FALSE,FALSE,"","Schürmatt 3, 6247 Schötz beim LANDI und ALDI (Kanton Luzern)",10948859,"2023-10-17",NA,"",FALSE,4343,5,18861649,75200447529,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"83","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2009-occasion-10501236","SKODA Octavia Combi 1.8 TSI Swiss Adventure 4x4","Le véhicule est un bon état . Dernier Expertise 29.08.2019 (B04)",3600,"2009-08-01","Break",238000,"Essence","Boîte manuelle",160,"4 roues motrices",7.7,FALSE,"2019-08-29",FALSE,FALSE,"","Route du Léman 33, 1907 Saxon",10501236,"2023-05-06",NA,"",FALSE,5195,169,26988025,5.6644e+10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"84","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2012-occasion-10854978","SKODA Octavia Combi 1.4 TSI Twenty20","",3600,"2012-12-01","Break",182159,"Essence","Boîte manuelle",122,"Traction avant",5.8,FALSE,"2023-01-31",FALSE,FALSE,"","Mühleweg 3, 4658 Däniken",10854978,"2023-09-14",NA,"Zustand gemäss Fotos",FALSE,3977,38,15816529,33181901281,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"85","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2010-occasion-10930875","SKODA Octavia Combi 2.0 TDI Swiss Adventure 4x4","",3600,"2010-06-01","Break",239000,"Diesel","Boîte manuelle",140,"4 roues motrices",6.3,FALSE,"2019-12-13",FALSE,FALSE,"","Rte d'Evian 100, 1860 Aigle",10930875,"2023-10-10",NA,"",FALSE,4891,12,23921881,5.7121e+10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"86","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2003-occasion-10750160","SKODA Octavia 1.8 Turbo Elegance","Wimmis3752,BahnhofNord8A,Autobahn,Auffahrt,4x4Zentr.Nat-079/3341713,Automat,Mfk=August 23.",3600,"2003-04-01","Break",260000,"Essence","Automatique",150,"Traction avant",9.2,TRUE,"2023-08-07",FALSE,TRUE,"Dès la 1ère mise en circulation, 3 mois ou 10'000 km","Bahnhof Nord 8 A, 3752 Wimmis",10750160,"2023-08-07",NA,"Automat.",FALSE,7509,76,56385081,6.76e+10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"87","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2010-occasion-10924825","SKODA Octavia Combi 2.0 TDI Ambiente DSG","* Läuft Tip Top *",3600,"2010-10-01","Break",385000,"Diesel","Boîte manuelle automatisée",140,"Traction avant",5.4,FALSE,"2021-03-03",FALSE,FALSE,"","5036 Oberentfelden",10924825,"2023-10-08",NA,"Das Fahrzeug läuft Tip Top. Es hat Hagel.",FALSE,4769,14,22743361,1.48225e+11,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"88","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2004-occasion-10871648","SKODA Octavia 1.9 TDI Elegance 4x4","Wimmis3752,BahnhofNord8A,Autobahn,Auffahrt,4x4Zentr.Nat-079/3341713,Mfk=September 23.",3600,"2004-09-01","Break",334000,"Diesel","Boîte manuelle",101,"4 roues motrices",6.3,TRUE,"2023-09-22",FALSE,TRUE,"À partir de la livraison du véhicule, 3 mois ou 10'000 km","Bahnhof Nord 8 A, 3752 Wimmis",10871648,"2023-09-20",NA,"Gut erhaltene Wagen. Frisch ab MFK, Fährt sehr gut.8-fach bereift auf Anfrage.",FALSE,6990,32,48860100,1.11556e+11,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"89","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2009-occasion-10251617","SKODA Octavia Combi 1.9 TDI 50Years 4x4","",3700,"2009-04-01","Break",193000,"Diesel","Boîte manuelle",105,"4 roues motrices",6,FALSE,"2020-01-21",FALSE,FALSE,"","kirchfeldstrasse 42, 6032 Emmen  LU",10251617,"2023-02-11",NA,"",FALSE,5317,253,28270489,3.7249e+10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"90","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2012-occasion-10961495","SKODA Octavia Combi 1.6 TDI Greenline","",3800,"2012-06-01","Break",219000,"Diesel","Boîte manuelle",105,"Traction avant",4.1,FALSE,"2022-02-14",FALSE,FALSE,"","Amriswilerstrasse 55, 8589 Sitterdorf",10961495,"2023-10-21",NA,"Eine familiäre und professionelle Garage. Immer wunschlos zufrieden mit dem Service. ...",FALSE,4160,1,17305600,4.7961e+10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
"91","https://www.autoscout24.ch/fr/d/skoda-octavia-break-2008-occasion-10963464","SKODA Octavia 2.0 TDI Elegance","",3800,"2005-06-01","Break",263000,"Diesel","Boîte manuelle",140,"4 roues motrices",5.7,FALSE,"2022-07-22",FALSE,FALSE,"","weidlistrasse 9b, 8624 Grüt",10963464,"2023-10-22",NA,"",FALSE,6717,0,45118089,6.9169e+10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
