web-scraper-order,web-scraper-start-url,page,annonce-link,annonce-link-href,title,subtitle,price,date,body-type,kilometers,fuel-type,transmission,power,drivetrain,consumption,expertise,expertise-date,accident,warranty,warranty-details,location,listing-id,description-text,created-date
"1697030276-360","https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&make=81&model=559&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2017-occasion-10640317","VOLVO XC60 2.0 T6 R-Design AWD","frisch ab MFK","CHF 35'900.–","08.2017","SUV / Tout-terrain","74'000 km","Essence","Automatique","319 PS (235 kW)","4 roues motrices","7.7 l/100 km","Oui","26.07.2023","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 20'000 km","Längmatt 9, 6212 St. Erhard","Listing ID: 10640317","Ich möchte mich bei der Firma Stierli Automobile AG am Sursee ganz herzlich bedanken. ...","2023-06-23"
"1697030283-361","https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&make=81&model=559&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2018-occasion-10689606","VOLVO XC60 2.0 D4 Inscription AWD","","CHF 35'963.–","08.2017","SUV / Tout-terrain","110'258 km","Diesel","Automatique","191 PS (140 kW)","4 roues motrices","5.5 l/100 km","Oui","08.11.2021","Non","Non","","Freiburgstrasse 396, 3018 Bern","Listing ID: 10689606","","2023-07-11"
"1697030290-362","https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&make=81&model=559&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2018-occasion-10862505","VOLVO XC60 D5 AWD Inscription Geartronic","Gut gepflegtes Fahrzeug mit 8-fach Bereifung.","CHF 36'000.–","09.2018","SUV / Tout-terrain","74'100 km","Diesel","Automatique","235 PS (173 kW)","4 roues motrices","8 l/100 km","Non","","Non","Non","","Tannlihag 1, 5703 Seon","Listing ID: 10862505","-Alles Autobahnkilometer
-Letzter Service im Frühjahr 2023 gemacht
-Fahrzeug ist in einem sehr guten Zustand","2023-09-16"
"1697030299-363","https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&make=81&model=559&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2018-occasion-10692665","VOLVO XC60 T8 eAWD Inscription Geartronic ** 407 Ps ** Voll-Leder ** Gr.Navi mit RF-Kamera ** PRG.Dach","** CH-Fahrzeug ** Navi ** Voll-Leder ** Panorama-GlasDach ** RF-Kamera 360° ** Sitzmemory ** Sitzheizung V+H ** 20'' Aluräder","CHF 36'500.–","04.2018","SUV / Tout-terrain","90'000 km","Hybride rechargeable essence/électrique","Automatique","407 PS (299 kW)","4 roues motrices","2.1 l/100 km","Oui","31.07.2023","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 15'000 km","Solothurnstrasse 162-164, 2540 Grenchen (SO)","Listing ID: 10692665","* Vielen Dank für Ihr Interesse an unseren
* Fahrzeugen Wir freuen uns auf Ihren Besuch.
* Bitte Telefonische Voranmeldung für Besichtigung und Probefahrt.
* Garantiert kein Unfallwagen
* Modell 2018
* Sehr gepflegtes Fahrzeug
* Garantierte Kilometer
* Partikelfilter und Oxydationskatalysator
* 8x Airbag * ABS * Servolenkung,
* DVD Navigation mit Grossem Bildschirm mit TouchScreen Usb,Aux
* Voll- Leder-Ausstattung mit Sitzheizung
* Standheizung
* Beifahrersitz elektrisch verstellbar * Beifahrersitz elektrisch verstellbar
* PanoramaGlasdach
* Park Distance Control vorne+hinten
* Multifunctionlenkrad
* Getriebe: 8-Stufen-Automat sequentiell
* Klimatisieurngautomatik * 20"" Alu Räder
* Regensensor * Dachreling Silver
* Bi-Xenon Lichtanlage * Rückfahrkamera 360°-kamera
* Mittelarmlehne vorne + hinten
* Elektrische Fensterheber vorne + hinten
* Zentralverriegelung mit Fernbedienung
* Radio CD Player
* Ab MFK & Service
* Alle Service bei VOLVO Händler durchgeführt
* Teilzahlung, Eintausch , Leasing , Finanz. möglich
* Invk.Setzung 26.04.2018 Modell 2018 
* Gratisservice: 10 Jahre oder 150'000 km. (ab 1. Inv.).","2023-07-12"
"1697030306-364","https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&make=81&model=559&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2018-occasion-10653570","VOLVO XC60 T5 AWD Momentum Geartronic","","CHF 36'500.–","02.2018","SUV / Tout-terrain","66'900 km","Essence","Automatique","250 PS (184 kW)","4 roues motrices","7.5 l/100 km","Non","07.07.2023","Non","Oui","À partir de la livraison du véhicule, 12 mois","Aargauerstrasse 13, 6215 Beromünster","Listing ID: 10653570","Top Service! Absolut zufrieden! Schnelle Bearbeitung von Anliegen, sehr kundenfreundlich, ...","2023-06-28"
"1697030313-365","https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&make=81&model=559&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2018-occasion-10933088","VOLVO XC60 2.0 D4 Momentum AWD","","CHF 36'750.–","12.2017","SUV / Tout-terrain","66'500 km","Diesel","Automatique","191 PS (140 kW)","4 roues motrices","5.5 l/100 km","Non","","Non","Non","","Gewerbeweg 13, 9490 Vaduz","Listing ID: 10933088","Herzlichen Dank für den top Service! Ich kann dieses Unternehmen weiterempfehlen! ...","2023-10-11"
"1697030322-366","https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&make=81&model=559&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2020-occasion-10530088","VOLVO XC60 B4 D AWD Momentum","** 1. HAND FAHRZEUG ** WERKSGARANTIE ** GRATIS SERVICE ** GEPFLEGTES FAHRZEUG **","CHF 36'750.–","01.2020","SUV / Tout-terrain","68'382 km","Hybride léger diesel/électrique","Automatique","197 PS (145 kW)","4 roues motrices","-","Oui","01.05.2023","Non","Oui","Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Gewerbestrasse 13, 8162 Steinmaur","Listing ID: 10530088","*VOLVOSELEKT*
              
                VSP VOLVO WERKSGARANTIE 5 JAHRE ODER 150'000 KM, 10 JAHRE GRATIS SERVICE ODER 150'000 KM, AB 1. INV.","2023-05-16"
"1697030331-367","https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&make=81&model=559&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2019-occasion-10357558","VOLVO XC60 D4 AWD Momentum Geartronic","Leder - LED adapt. - elektrische Sitze m. Memory - Rückfahrkamera - Sitzheizung -- harman/kardon - DAB - Frontscheibenheizung","CHF 36'800.–","05.2019","SUV / Tout-terrain","96'500 km","Diesel","Automatique","190 PS (140 kW)","4 roues motrices","5.8 l/100 km","Oui","","Non","Oui","Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Buzibachstrasse 47, 6023 Rothenburg","Listing ID: 10357558","Gepflegtes CH-Fahrzeug mit TOP Ausstattung:



Exterieur: Osmium Grey mét.

Interieur: Komfortsitze elektrisch, Leder schwarz I Sitzheizung


*** fortlaufende Werksgarantie Volvo Schweiz ***

*** Gratis Service 10J. o. 150'000KM ab 1. Inv. ***","2023-03-17"
"1697030340-368","https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&make=81&model=559&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2018-occasion-10607832","VOLVO XC60 D4 AWD Inscription","Standheizung, Anhängekupplung, Pano-Dach, Adaptiver Tempomat & alle Assistenzsyteme, 360° Kamera, Keyless, Gratisservice, TOP","CHF 36'840.–","03.2018","SUV / Tout-terrain","84'500 km","Diesel","Automatique","190 PS (140 kW)","4 roues motrices","-","Oui","04.07.2023","Non","Oui","À partir de la livraison du véhicule, 12 mois","Oberrieterstrasse 61, 9450 Altstätten","Listing ID: 10607832","Unsere Preise sind marktgerecht NETTO. Unsere Fahrzeuge sind nur mit Sommerpneu ausgerüstet. Winterräder sind Grundlage einer Diskussion. _Leasingberechnungen können individuell selber im Autoscout24 berechnet werden, klicken Sie dazu auf Balken 'Finanzierung ab CHF XXX / Monat' unterhalb vom Preis. Natürlich können Sie eine individuelle Finanzierungsanfrage direkt an uns stellen. _Probefahrten für ernsthafte Kaufinteressenten sind nach telefonischer Vereinbarung möglich. Planen Sie bitte für Fahrzeugbesichtigung, Probefahrt, Eintauschofferte und eventuelle Kaufabwicklung genügend Zeit ein (ca. 1 Std.). _Besteht auf einem Fahrzeug keine Fabrikgarantie, bieten wir für den Kunden Garantie von bis zu 12 Monaten. _Ablieferungspauschale 485.- wird in Rechnung gestellt (Immatrikulation, Vignette, Tankfüllung, saubere Endreinigung, ausführliche Fahrzeugerklärung etc.)Neupreis dieses Fahrzeuges mit allen Sonderausstattungen: Fr. 79'795.-! WER ZUERST KOMMT...._Fortlaufender Servicevertrag bis 03.2028/150'000 km. _Fahrzeug in sehr gutem Zustand_ servicegepflegt_ unfallfrei_ Nichtraucherfahrzeug_ keine Tiere im Fahrzeug_ *VOLVOSELEKT* Dieses Fahrzeug wurde speziell geprüft und entspricht diesen strengen Qualitätsrichtlinien. Dieses Qualitätslabel zeichnet ausgezeichnete Gebrauchtwagen aus! Jetzt zuschlagen! Auf Ihre Anfrage freut sich das Fleuben-Garage Team. *VOLVOSELEKT*
              
                12 Monate Garantie gemäss separaten Bestimmungen der Zürich RealGarant Swiss HighClass; jede weitere Gewährleistung, soweit gesetzlich möglich, wird wegbedungen, insbesondere sind Wandelung und Minderung ausgeschlossen.","2023-06-13"
"1697030349-369","https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&make=81&model=559&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2019-occasion-10550728","VOLVO XC60 D4 Momentum Geartronic","NEU AB MFK I NEU AB SERVICE I TOP ZUSTAND & TOP AUSSTATTUNG I 10 JAHRE / 100'000KM CAREFREE GRATISSERVICE I 12 MT. GARANTIE","CHF 36'850.–","11.2019","SUV / Tout-terrain","77'000 km","Diesel","Automatique","190 PS (140 kW)","Traction avant","5.1 l/100 km","Oui","","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 20'000 km","Dorfstrasse 146, 4612 Wangen bei Olten","Listing ID: 10550728","NEU AB MFK I NEU AB SERVICE I TOP ZUSTAND & TOP AUSSTATTUNG I 12 MONATE GARANTIE


Herzlich Willkommen bei AUTO-WBO.CH - Autohaus Wangen bei Olten AG

Vielen Dank, dass Sie uns ihr Vertrauen schenken und sich für unser Angebot entschieden haben.

- LEASING – FINANZIERUNG – EINTAUSCH – PROBEFAHRT – ANKAUF -

Besichtigung:

Wir bitten Sie höflich für eine Besichtigung vorab einen Termin zu vereinbaren, damit wir Ihren ‘’Neuen’’ für Sie bereitstellen können und genügend Zeit für Sie nehmen.

Garantie:

Für Fahrzeuge die jünger sind als 12 Jahre, weniger als 180'000 km gelaufen sind, erhalten Sie 12 Monate / 20'000 Km. Quality 1 Q-Base Garantie Gratis !

Verkaufspreise:
Unsere Verkaufspreise sind inklusive 7.7% Mehrwertsteuer.

Eintausch / Ankauf:

Ihr Fahrzeug tauschen wir gerne ein. Auch mehrere oder teurere Autos mit Wertausgleich sind bei uns willkommen. Haben Sie ein jüngeres, unfallfreies und servicegepflegtes Fahrzeug? Dann sind wir interessiert. Rufen Sie uns an für unsere Offerte.

Fahrzeugeintausch:

Gerne unterbreiten wir Ihnen ein Eintauschangebot - Dafür brauchen wir folgendes:

- Fahrzeugmodell und sofern möglich Auflistung der Optionen
- Aktueller Kilometerstand
- Datum des letzten Services
- Kopie des Fahrzeugausweises
- Fotos von Innen sowie Aussen
- Ihre Preisvorstellung

Kontakt:
Bei weiteren Fragen stehen wir Ihnen gerne von Montag bis Samstag während unseren Öffnungszeiten zur Verfügung.

Rufen Sie uns an +41 62 559 58 80
Trotz der grossen Sorgfalt sind Inseratfehler nicht ausgeschlossen.
Irrtümer und Zwischenverkauf vorbehalten. Keine Gewähr für Ausstattungsdetails.

Vielen Dank und bis bald Ihr AUTO-WBO.CH - Autohaus Wangen bei Olten AG","2023-05-24"
"1697030358-370","https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&make=81&model=559&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2020-occasion-10753847","VOLVO XC60 B4 Diesel Mild Hybrid AWD Momentum Geartronic","CH-FAHRZEUG AUS 1. HAND I WERKSGARANTIE + GRATISSERVICE I TOP ZUSTAND & TOP AUSSTATTUNG","CHF 36'850.–","07.2020","SUV / Tout-terrain","88'000 km","Hybride léger diesel/électrique","Automatique","197 PS (145 kW)","4 roues motrices","7.2 l/100 km","Oui","","Non","Oui","Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Dorfstrasse 146, 4612 Wangen bei Olten","Listing ID: 10753847","CH-FAHRZEUG AUS 1. HAND I WERKSGARANTIE + GRATISSERVICE I TOP ZUSTAND & TOP AUSSTATTUNG 


Herzlich Willkommen bei AUTO-WBO.CH - Autohaus Wangen bei Olten AG

Vielen Dank, dass Sie uns ihr Vertrauen schenken und sich für unser Angebot entschieden haben.

- LEASING – FINANZIERUNG – EINTAUSCH – PROBEFAHRT – ANKAUF -

Besichtigung:

Wir bitten Sie höflich für eine Besichtigung vorab einen Termin zu vereinbaren, damit wir Ihren ‘’Neuen’’ für Sie bereitstellen können und genügend Zeit für Sie nehmen.

Garantie:

Für Fahrzeuge die jünger sind als 12 Jahre, weniger als 180'000 km gelaufen sind, erhalten Sie 12 Monate / 20'000 Km. Quality 1 Q-Base Garantie Gratis !

Verkaufspreise:
Unsere Verkaufspreise sind inklusive 7.7% Mehrwertsteuer.

Eintausch / Ankauf:

Ihr Fahrzeug tauschen wir gerne ein. Auch mehrere oder teurere Autos mit Wertausgleich sind bei uns willkommen. Haben Sie ein jüngeres, unfallfreies und servicegepflegtes Fahrzeug? Dann sind wir interessiert. Rufen Sie uns an für unsere Offerte.

Fahrzeugeintausch:

Gerne unterbreiten wir Ihnen ein Eintauschangebot - Dafür brauchen wir folgendes:

- Fahrzeugmodell und sofern möglich Auflistung der Optionen
- Aktueller Kilometerstand
- Datum des letzten Services
- Kopie des Fahrzeugausweises
- Fotos von Innen sowie Aussen
- Ihre Preisvorstellung

Kontakt:
Bei weiteren Fragen stehen wir Ihnen gerne von Montag bis Samstag während unseren Öffnungszeiten zur Verfügung.

Rufen Sie uns an +41 62 559 58 80
Trotz der grossen Sorgfalt sind Inseratfehler nicht ausgeschlossen.
Irrtümer und Zwischenverkauf vorbehalten. Keine Gewähr für Ausstattungsdetails.

Vielen Dank und bis bald Ihr AUTO-WBO.CH - Autohaus Wangen bei Olten AG","2023-08-08"
"1697030367-371","https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&make=81&model=559&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2017-occasion-9875460","VOLVO XC60 D5 AWD Inscription","CH-FAHRZEUG / GARANTIE 12 MONATE, GRATIS-SERVICE BIS 150'000KM","CHF 36'880.–","10.2017","SUV / Tout-terrain","93'933 km","Diesel","Automatique","235 PS (173 kW)","4 roues motrices","-","Oui","01.05.2023","Non","Oui","À partir de la livraison du véhicule, 12 mois","Aarauerstrasse 46, 5712 Beinwil am See","Listing ID: 9875460","Ablieferungspauschale (Gebühren, Vignette, Tank voll) Fr. 450.-

 Volvo ist aus erster Hand

  Occ-Garantie 12Mt

              
              Aussenstylingsatz, Polestar Leistungssteigerung, Volvo Aluräder 22 Zoll","2022-11-14"
"1697030376-372","https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&make=81&model=559&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2019-occasion-10711345","VOLVO XC60 D4 Momentum Geartronic","**LED**Xenon**Bluetooth**Navigation**Sitzheizung vorne + hinten**Rückfahrkamera**","CHF 36'880.–","02.2019","SUV / Tout-terrain","105'000 km","Diesel","Automatique","190 PS (140 kW)","Traction avant","6.7 l/100 km","Oui","","Non","Oui","À partir de la livraison du véhicule, 12 mois","Sinserstrasse 400, 6330 Cham/Zug","Listing ID: 10711345","- Über 200 Fahrzeuge auf www.wb-garage.ch
- Plus de 200 véhicules sur www.wb-garage.ch

Wichtige, nennenswerte Ausstattung:

*schon ab CHF 490.- / Monat erhältlich
*lückenloser Servicenachweis
*garantiert unfallfrei
*Fahrzeug aus 1. Hand
*Xenon / LED Tagfahrlicht
*Tempomat
*Abstandsregler
*Keyless Go
*Navigation
*Sitzheizung
*Rückfahrkamera/Parksensoren
*Bluetooth (Freisprecheinrichtung)
*Navigation
*Rückfahrkamera
*Sitzheizung vorn und hinten
*Gratis Service 10 Jahre oder 150`000 KM
*CH-Fahrzeug
*uvm

5 Jahre oder 150`000 KM Gratisservice

Profittieren Sie von unserer großen Auswahl und langjährigen Erfahrung

* Große Auswahl an Lager- u. Vorlauffahrzeuge
* Top-Occasionen zu Markgerechten Preisen
* Garantie Verlängerung über QUALITY1
* Fahrzeugeintausch zu fairen Preisen
* Finanzierung / Leasing auch ohne Anzahlung
* Lieferservice CH-weit ab CHF 350,-
* Eigene Werkstatt zu fairen Stundenansätzen


Besuchen Sie unsere Ausstellung in Cham und vereinbaren einen Termin. Wir haben verschieden Lagerorte und/oder das Fahrzeug kann sich noch im Vorlauf befinden oder zwischenzeitlich verkauft sein.

Preisänderung, Zwischenverkauf und Irrtum vorbehalten.
Angabe des Neupreises ohne Gewähr.

Der Verkaufspreis versteht sich zzgl. Ablieferungspauschale (falls erwünscht)
CHF 550.- für Reinigung, Volltanken, Vignette, Fußmatten, Ein-Umlösung….","2023-07-19"
"1697030385-373","https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&make=81&model=559&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2018-occasion-9963792","VOLVO XC60 T6 AWD Inscription Geartronic","CH-Fzg*Frisch ab MFK*Luxury Sitze*Panorama*Pilot-Assist*360 Grad Kamera*DAB+*Head-UP*Appel Car Play* PDC vorne und hinten*","CHF 36'900.–","01.2018","SUV / Tout-terrain","84'580 km","Essence","Automatique","310 PS (228 kW)","4 roues motrices","7.6 l/100 km","Oui","05.06.2023","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 20'000 km","Riedmattstrasse 8, 8153 Rümlang-Zürich","Listing ID: 9963792","***Herzlich willkommen bei Albini Auto GmbH***

**Service**
1. 20'041 km
2. 39'833 km
3. 55'474 km
4. 67'168 km
5. 79'591 km

Besten Dank für Ihr Interesse an einem unseren Fahrzeugen! 
 
Unser kompetentes Verkaufspersonal freut sich, Sie persönlich, telefonisch oder per Mail begrüssen und beraten zu dürfen. Zögern Sie nicht uns zu kontaktieren. Wir sprechen Deutsch, Albanisch, Englisch, Französisch, Italienisch und Portugiesisch. 
 
**Besichtigung / Probefahrten** 
 
Bei Besichtigungen und Probefahrten bitten wir Sie vorher einen Termin zu vereinbaren. Ausserhalb unserer Öffnungszeiten stehen Ihnen unser Ausstellungsplatz in Rümlang zur freien Besichtigung offen. 
 
**Leasing / Finanzierung** 
 
Gerne unterbreiten wir Ihnen auch ein Leasing- oder Finanzierungsangebot zu sehr fairen Konditionen. 
 
**Eintausch / Ankauf** 
 
Selbstverständlich tauschen oder kaufen wir auch Ihr jetziges Fahrzeug zu marktgerechten Konditionen ein. 
 
**Sonstiges** 
 
Wir sind ein Familienbetrieb und legen grossen Wert auf Ehrlichkeit und Transparenz.? 
 
Unsere Verkaufspreise sind excl. einer freiwilligen Ablieferungspauschale von CHF 350. In diesem Betrag sind eine aktuelle Vignette, eine Tankfüllung sowie eine Fahrzeugreinigung enthalten. 
 
**Kontakt** 
 
Für sämtliche Anliegen und Auskünfte stehen wir Ihnen selbstverständlich während unseren Geschäftszeiten von Montag bis Samstag sehr gerne zur Verfügung. Sie dürfen sich ungeniert bei der untenstehenden Nummer melden. 
 
Albini Auto GmbH 
Riedmattstrasse 8 
8153 Rümlang 
+41 76 813 32 32 
 
Bemerkung: Irrtümer und Preisänderungen vorbehalten.","2022-11-14"
"1697030394-374","https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&make=81&model=559&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2021-occasion-10892014","VOLVO XC60 2.0 B4 MH Diesel Momentum AWD","*inkl. Winterräder* Werksgarantie bis 03.2028* Rufen Sie uns an und sichern Sie sich Ihr Angebot","CHF 36'900.–","03.2021","SUV / Tout-terrain","97'980 km","Hybride léger diesel/électrique","Automatique","211 PS (155 kW)","4 roues motrices","7.2 l/100 km","Oui","30.03.2021","Non","Oui","Dès la 1ère mise en circulation, 84 mois ou 150'000 km","Zürichstrasse 37, 4922 Bützberg","Listing ID: 10892014","Herzlich Willkommen bei carplanet.ch

Danke, dass Sie sich für dieses Fahrzeug interessieren.

Möchten Sie dieses Fahrzeug gerne Probefahren?
Wollen Sie eine unverbindliche Offerte mit einer massgeschneiderten Finanzierungsvariante (Leasing oder Finanzierungskauf)? 

Oder haben Sie ein Fahrzeug, das Sie Eintauschen möchten? 

Gerne stehen wir Ihnen für diese Fragen zur Verfügung. 

We speak english, On parle français, Noi parliamo l'italiano.

Sie erreichen uns unter der Telefonnummer 062 958 60 70 oder per 

Ihr Scheeberger Automobile Team Bützberg","2023-09-27"
"1697030403-375","https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&make=81&model=559&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2017-occasion-10788762","VOLVO XC60 T6 AWD R-Design Geartronic","CH-Fahrzeug aus 1. Hand, Panoramadach, Massagesitze, Navi, Kamera, Head Up Display, Lederausstattung, Lenkradheizung","CHF 36'900.–","10.2017","SUV / Tout-terrain","95'000 km","Essence","Automatique","320 PS (235 kW)","4 roues motrices","7.7 l/100 km","Oui","","Non","Oui","À partir de la livraison du véhicule, 12 mois","Emserstrasse 2, 7000 Chur","Listing ID: 10788762","- CH-Fahrzeug aus 1. Hand
- Sehr gepflegter Zustand
- Nichtraucherfahrzeug
- Gratis Service Paket
- 

- Sensationelle Ausstattung: (Volllederausstattung, el. Sitze, Sitzheizung, Lenkradheizung, adaptiver Tempomat, Head Up Display, LED-Scheinwerfer, B&W Sound System, Panoramadach, ...)


Eintausch, Leasing/Kredit möglich!

Ablieferungspauschale inkl. Tankfüllung CHF 400.-","2023-08-22"
"1697030410-376","https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&make=81&model=559&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2018-occasion-10650975","VOLVO XC60 2.0 T5 Inscription AWD","Pilot Assist, DAB+, Navigation, Rückfahrkamera, Parkhilfe vo+hi, 4-Zonen Klimaanlage, Matrix LED uvm.","CHF 36'900.–","02.2018","SUV / Tout-terrain","91'600 km","Essence","Automatique","250 PS (184 kW)","4 roues motrices","7.4 l/100 km","Non","12.05.2023","Non","Non","","Rapperswilerstrasse 66, 8620 Wetzikon","Listing ID: 10650975","","2023-06-27"
"1697030419-377","https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&make=81&model=559&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2018-occasion-10238269","VOLVO XC60 2.0 T5 Momentum AWD","schöner Volvo XC60 inkl. Gratisservice, 8fach Bereift und Anhängerkupplung","CHF 36'900.–","02.2018","SUV / Tout-terrain","103'948 km","Essence","Automatique","250 PS (184 kW)","4 roues motrices","7.3 l/100 km","Oui","","Non","Non","3 mois ou 3'000 km","Kanderstegstrasse 39, 3714 Frutigen","Listing ID: 10238269","zuzüglich Occasionsablieferpauschale von CHF 370.- Diese beinhaltet Aussen- und Innenreinigung, Volltankung, gültige Autobahnvignette, Instruktionen am Fahrzeug, Umschreibungsgebühren sowie administrativer Aufwand.","2023-02-07"
"1697030428-378","https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&make=81&model=559&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2018-occasion-10645874","VOLVO XC60 2.0 T5 Momentum AWD","**SONDERANGEBOT**Ab MFK & Servcie** CH-Fahrzeug inkl. 10 Jahre / 150'000km Gratisservice* 8-fach Bereift","CHF 36'950.–","01.2018","SUV / Tout-terrain","56'500 km","Essence","Automatique","250 PS (184 kW)","4 roues motrices","7.3 l/100 km","Oui","07.06.2023","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 20'000 km","Zürichstrasse 37, 4922 Bützberg","Listing ID: 10645874","Herzlich Willkommen bei carplanet.ch

Danke, dass Sie sich für dieses Fahrzeug interessieren.

Möchten Sie dieses Fahrzeug gerne Probefahren?
Wollen Sie eine unverbindliche Offerte mit einer massgeschneiderten Finanzierungsvariante (Leasing oder Finanzierungskauf)? 

Oder haben Sie ein Fahrzeug, das Sie Eintauschen möchten? 

Gerne stehen wir Ihnen für diese Fragen zur Verfügung. 

We speak english, On parle français, Noi parliamo l'italiano.

Sie erreichen uns unter der Telefonnummer 062 958 60 70 oder per 

Ihr Scheeberger Automobile Team Bützberg","2023-06-26"
"1697030435-379","https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&make=81&model=559&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2018-occasion-10722162","VOLVO XC60 T5 AWD Inscription Geartronic","","CHF 36'950.–","11.2018","SUV / Tout-terrain","63'000 km","Essence","Automatique","250 PS (184 kW)","4 roues motrices","9.7 l/100 km","Oui","22.11.2018","Non","Non","","Maihofstrasse 10, 8854 Siebnen","Listing ID: 10722162","","2023-07-24"
"1697030444-380","https://www.autoscout24.ch/fr/voitures/volvo--xc60?cond=49&make=81&model=559&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2018-occasion-10772442","VOLVO XC60 2.0 T5 Momentum AWD","Holen Sie sich Ihr BEST PRICE Angebot bei der Baldegger Group!","CHF 36'950.–","04.2018","SUV / Tout-terrain","63'000 km","-","Automatique","250 PS (183 kW)","-","7.3 l/100 km","Oui","15.08.2023","Non","Oui","À partir de la livraison du véhicule, 12 mois","Erlachstrasse 3, 9014 St. Gallen","Listing ID: 10772442","Spurwechselwarnung, BLIS Blind Spot Information System, Toter-Winkel-Warnsystem, Details siehe Preisliste, Sitzheizung vorne, Details siehe Preisliste, Apple Car Play/ Android Auto, Navigationssystem Sensus Connect, Digitale Instrumentierung, Details siehe Preisliste, Heckklappe elektrisch, Gepäckraum-Trennnetz, 12 V Steckdose im Kofferraum, Keyless-Drive, Pack Versatility Pro, Pack Business Connect, Pack Winter, Aussenspiegel elektrisch anklappbar inkl. Bodenleu, Aussenspiegel und Innenspiegel automatisch abblend, Drive-Mode, Metallic-Lackierung, IntelliSafe-Surround, Einparkhilfe vorne und hinten, Sport-Lederlenkrad 3-Speichen, Elektr. Fahrersitz/ Memory für Fahrersitz und Auss, DAB+ Digital Audio Broadcast, CD-Player mit MP3-Funktion","2023-08-15"
